transaction_id,date,customer_id,product_id,qty,unit_price_idr,revenue_idr,channel
T17078,2024-11-23,C004,P16,2,9000,18000,Dine-In
T17079,2024-11-23,C015,P13,3,50000,150000,GrabFood
T17080,2024-11-23,C007,P13,2,50000,100000,GrabFood
T17081,2024-11-23,C009,P17,1,12000,12000,GrabFood
T17082,2024-11-23,C009,P10,6,15000,90000,Dine-In
T17083,2024-11-23,C015,P14,1,18000,18000,GrabFood
T17084,2024-11-23,,P13,2,50000,100000,GrabFood
T17085,2024-11-23,C014,P17,1,12000,12000,GoFood
T17086,2024-11-23,,P11,2,12000,24000,Dine-In
T17087,2024-11-23,C012,P16,1,9000,9000,Takeaway
T17088,2024-11-23,,P16,4,9000,36000,Takeaway
T17089,2024-11-23,,P11,1,12000,12000,GoFood
T17090,2024-11-23,,P12,4,45000,180000,Takeaway
T17091,2024-11-23,C006,P15,1,8000,8000,Takeaway
T17092,2024-11-23,C001,P14,3,18000,54000,Dine-In
T17093,2024-11-23,C004,P12,3,45000,135000,Takeaway
T17094,2024-11-23,C017,P16,1,9000,9000,GoFood
T17095,2024-11-23,C001,P12,3,45000,135000,Dine-In
T17096,2024-11-23,C017,P11,2,12000,24000,Takeaway
T17097,2024-11-23,C019,P16,5,9000,45000,ShopeeFood
T17098,2024-11-23,C019,P16,6,9000,54000,Dine-In
T17099,2024-11-23,C017,P17,2,12000,24000,ShopeeFood
T17100,2024-11-23,C019,P12,2,45000,90000,Takeaway
T17101,2024-11-23,C015,P17,4,12000,48000,Dine-In
T17102,2024-11-23,C017,P15,4,8000,32000,GrabFood
T17103,2024-11-23,,P14,2,18000,36000,GrabFood
T17104,2024-11-23,C016,P10,2,15000,30000,GoFood
T17105,2024-11-23,C006,P16,1,9000,9000,GoFood
T17106,2024-11-23,C017,P12,2,45000,90000,Takeaway
T17107,2024-11-23,C004,P14,3,18000,54000,Dine-In
T17108,2024-11-23,,P10,3,15000,45000,GrabFood
T17109,2024-11-23,C002,P16,1,9000,9000,Takeaway
T17110,2024-11-23,C011,P16,7,9000,63000,Takeaway
T17111,2024-11-23,C017,P14,3,18000,54000,GrabFood
T17112,2024-11-23,C013,P11,1,12000,12000,Takeaway
T17113,2024-11-23,,P16,1,9000,9000,Dine-In
T17114,2024-11-23,,P15,2,8000,16000,Dine-In
T17115,2024-11-23,C016,P12,5,45000,225000,GrabFood
T17116,2024-11-23,C012,P14,2,18000,36000,GrabFood
T17117,2024-11-24,C019,P12,3,45000,135000,GoFood
T17118,2024-11-24,,P16,6,9000,54000,GoFood
T17119,2024-11-24,C017,P12,1,45000,45000,Takeaway
T17120,2024-11-24,C012,P12,3,45000,135000,GrabFood
T17121,2024-11-24,C008,P11,1,12000,12000,GoFood
T17122,2024-11-24,,P13,1,50000,50000,GoFood
T17123,2024-11-24,C010,P12,2,45000,90000,Dine-In
T17124,2024-11-24,C017,P12,3,45000,135000,Dine-In
T17125,2024-11-24,C008,P11,1,12000,12000,ShopeeFood
T17126,2024-11-24,C013,P15,1,8000,8000,GoFood
T17127,2024-11-24,C011,P16,5,9000,45000,GrabFood
T17128,2024-11-24,C015,P17,2,12000,24000,ShopeeFood
T17129,2024-11-24,C004,P10,1,15000,15000,GrabFood
T17130,2024-11-24,,P13,4,50000,200000,GoFood
T17131,2024-11-24,C014,P12,4,45000,180000,ShopeeFood
T17132,2024-11-24,C007,P12,2,45000,90000,Dine-In
T17133,2024-11-24,,P11,3,12000,36000,GoFood
T17134,2024-11-24,,P14,1,18000,18000,Takeaway
T17135,2024-11-24,C007,P12,1,45000,45000,Dine-In
T17136,2024-11-24,,P15,2,8000,16000,Dine-In
T17137,2024-11-24,C019,P17,1,12000,12000,GrabFood
T17138,2024-11-24,C016,P10,1,15000,15000,Dine-In
T17139,2024-11-24,C004,P17,4,12000,48000,GoFood
T17140,2024-11-24,C013,P10,1,15000,15000,Dine-In
T17141,2024-11-24,,P12,4,45000,180000,GoFood
T17142,2024-11-24,C015,P11,3,12000,36000,Dine-In
T17143,2024-11-24,,P16,2,9000,18000,Takeaway
T17144,2024-11-24,C006,P15,1,8000,8000,GoFood
T17145,2024-11-24,,P17,1,12000,12000,Dine-In
T17146,2024-11-24,,P12,2,45000,90000,GoFood
T17147,2024-11-24,C003,P15,3,8000,24000,Dine-In
T17148,2024-11-24,,P10,6,15000,90000,Takeaway
T17149,2024-11-24,C010,P12,3,45000,135000,GoFood
T17150,2024-11-24,,P12,1,45000,45000,Takeaway
T17151,2024-11-24,C011,P11,4,12000,48000,Takeaway
T17152,2024-11-24,,P15,6,8000,48000,GoFood
T17153,2024-11-24,C003,P12,2,45000,90000,Takeaway
T17154,2024-11-24,,P15,2,8000,16000,Dine-In
T17155,2024-11-24,C009,P12,5,45000,225000,GoFood
T17156,2024-11-24,C003,P14,4,18000,72000,ShopeeFood
T17157,2024-11-24,,P15,1,8000,8000,GrabFood
T17158,2024-11-24,C018,P13,4,50000,200000,GoFood
T17159,2024-11-24,C011,P17,4,12000,48000,Takeaway
T17160,2024-11-24,C016,P13,3,50000,150000,GrabFood
T17161,2024-11-24,C019,P16,2,9000,18000,GoFood
T17162,2024-11-24,C001,P11,4,12000,48000,Takeaway
T17163,2024-11-24,,P15,1,8000,8000,Takeaway
T17164,2024-11-24,C006,P15,2,8000,16000,GrabFood
T17165,2024-11-24,C007,P17,2,12000,24000,GoFood
T17166,2024-11-24,C020,P16,2,9000,18000,Dine-In
T17167,2024-11-24,C002,P17,1,12000,12000,GoFood
T17168,2024-11-24,C018,P12,2,45000,90000,Dine-In
T17169,2024-11-24,C008,P10,1,15000,15000,Dine-In
T17170,2024-11-24,C012,P10,2,15000,30000,Takeaway
T17171,2024-11-24,,P17,1,12000,12000,Takeaway
T17172,2024-11-24,C012,P13,1,50000,50000,Takeaway
T17173,2024-11-24,C003,P10,1,15000,15000,Takeaway
T17174,2024-11-24,C009,P14,3,18000,54000,Dine-In
T17175,2024-11-24,C003,P14,2,18000,36000,Dine-In
T17176,2024-11-24,C015,P13,2,50000,100000,ShopeeFood
T17177,2024-11-24,C017,P10,1,15000,15000,Takeaway
T17178,2024-11-24,C012,P16,2,9000,18000,GrabFood
T17179,2024-11-24,,P14,6,18000,108000,GoFood
T17180,2024-11-24,C011,P10,7,15000,105000,GoFood
T17181,2024-11-24,,P10,1,15000,15000,Dine-In
T17182,2024-11-24,,P11,4,12000,48000,GoFood
T17183,2024-11-24,C010,P16,1,9000,9000,Dine-In
T17184,2024-11-24,,P12,5,45000,225000,GrabFood
T17185,2024-11-24,C003,P11,6,12000,72000,GoFood
T17186,2024-11-24,,P14,2,18000,36000,Takeaway
T17187,2024-11-24,C008,P13,3,50000,150000,GrabFood
T17188,2024-11-24,,P16,1,9000,9000,Dine-In
T17189,2024-11-24,C011,P12,4,45000,180000,GrabFood
T17190,2024-11-24,C012,P15,4,8000,32000,Takeaway
T17191,2024-11-24,,P14,3,18000,54000,Takeaway
T17192,2024-11-24,C006,P13,2,50000,100000,GrabFood
T17193,2024-11-24,C010,P10,1,15000,15000,ShopeeFood
T17194,2024-11-24,,P17,2,12000,24000,Dine-In
T17195,2024-11-24,C013,P13,3,50000,150000,Takeaway
T17196,2024-11-24,C017,P11,6,12000,72000,GoFood
T17197,2024-11-24,C015,P14,3,18000,54000,GoFood
T17198,2024-11-24,C015,P14,1,18000,18000,GoFood
T17199,2024-11-25,C003,P13,2,50000,100000,GoFood
T17200,2024-11-25,C009,P11,3,12000,36000,Dine-In
T17201,2024-11-25,C018,P10,3,15000,45000,Dine-In
T17202,2024-11-25,,P17,1,12000,12000,GrabFood
T17203,2024-11-25,C008,P16,1,9000,9000,GrabFood
T17204,2024-11-25,,P16,3,9000,27000,ShopeeFood
T17205,2024-11-25,C006,P11,2,12000,24000,Dine-In
T17206,2024-11-25,C014,P17,1,12000,12000,GrabFood
T17207,2024-11-25,C004,P16,2,9000,18000,GrabFood
T17208,2024-11-25,C015,P17,3,12000,36000,GrabFood
T17209,2024-11-25,,P15,1,8000,8000,Dine-In
T17210,2024-11-25,C010,P12,5,45000,225000,Dine-In
T17211,2024-11-25,C009,P12,1,45000,45000,Dine-In
T17212,2024-11-25,C002,P13,2,50000,100000,Dine-In
T17213,2024-11-25,,P11,2,12000,24000,Dine-In
T17214,2024-11-25,C006,P11,2,12000,24000,Takeaway
T17215,2024-11-25,C001,P13,2,50000,100000,GrabFood
T17216,2024-11-25,C020,P14,2,18000,36000,Takeaway
T17217,2024-11-25,C013,P15,2,8000,16000,Takeaway
T17218,2024-11-25,,P15,1,8000,8000,GrabFood
T17219,2024-11-25,,P10,2,15000,30000,GrabFood
T17220,2024-11-25,C014,P15,1,8000,8000,Dine-In
T17221,2024-11-25,C019,P17,1,12000,12000,Takeaway
T17222,2024-11-25,C018,P10,2,15000,30000,GrabFood
T17223,2024-11-25,C010,P10,6,15000,90000,GrabFood
T17224,2024-11-25,,P15,1,8000,8000,GoFood
T17225,2024-11-25,,P16,1,9000,9000,GrabFood
T17226,2024-11-25,,P10,1,15000,15000,Dine-In
T17227,2024-11-25,C017,P17,1,12000,12000,GrabFood
T17228,2024-11-25,C011,P12,7,45000,315000,GrabFood
T17229,2024-11-25,,P11,4,12000,48000,GrabFood
T17230,2024-11-25,C013,P14,2,18000,36000,GrabFood
T17231,2024-11-25,C006,P13,1,50000,50000,ShopeeFood
T17232,2024-11-25,C016,P13,1,50000,50000,Dine-In
T17233,2024-11-25,C008,P17,2,12000,24000,GoFood
T17234,2024-11-25,C019,P15,2,8000,16000,GrabFood
T17235,2024-11-25,C006,P10,2,15000,30000,GrabFood
T17236,2024-11-25,C006,P17,4,12000,48000,Takeaway
T17237,2024-11-25,C005,P15,2,8000,16000,Dine-In
T17238,2024-11-26,C003,P12,5,45000,225000,GoFood
T17239,2024-11-26,,P14,1,18000,18000,Takeaway
T17240,2024-11-26,,P17,1,12000,12000,Dine-In
T17241,2024-11-26,,P10,2,15000,30000,GrabFood
T17242,2024-11-26,C012,P16,2,9000,18000,Dine-In
T17243,2024-11-26,C015,P10,2,15000,30000,Dine-In
T17244,2024-11-26,C006,P11,1,12000,12000,Dine-In
T17245,2024-11-26,C013,P17,2,12000,24000,Dine-In
T17246,2024-11-26,C011,P15,10,8000,80000,Dine-In
T17247,2024-11-26,C016,P16,2,9000,18000,Dine-In
T17248,2024-11-26,C003,P13,2,50000,100000,GrabFood
T17249,2024-11-26,C001,P12,4,45000,180000,Dine-In
T17250,2024-11-26,C017,P10,4,15000,60000,GoFood
T17251,2024-11-26,C014,P10,2,15000,30000,Dine-In
T17252,2024-11-26,,P17,1,12000,12000,Dine-In
T17253,2024-11-26,,P14,1,18000,18000,ShopeeFood
T17254,2024-11-26,C015,P10,1,15000,15000,Dine-In
T17255,2024-11-26,C005,P17,1,12000,12000,GrabFood
T17256,2024-11-26,C008,P12,2,45000,90000,GoFood
T17257,2024-11-26,C008,P11,2,12000,24000,GrabFood
T17258,2024-11-26,C018,P17,1,12000,12000,GoFood
T17259,2024-11-26,,P12,4,45000,180000,GrabFood
T17260,2024-11-26,,P17,1,12000,12000,GoFood
T17261,2024-11-26,C016,P15,2,8000,16000,GoFood
T17262,2024-11-26,,P17,1,12000,12000,GrabFood
T17263,2024-11-26,,P11,2,12000,24000,ShopeeFood
T17264,2024-11-26,C013,P17,3,12000,36000,GoFood
T17265,2024-11-26,,P17,3,12000,36000,Takeaway
T17266,2024-11-26,C016,P11,1,12000,12000,Takeaway
T17267,2024-11-26,C009,P17,3,12000,36000,GoFood
T17268,2024-11-26,C003,P11,2,12000,24000,GrabFood
T17269,2024-11-26,,P10,1,15000,15000,Takeaway
T17270,2024-11-26,C002,P13,5,50000,250000,Dine-In
T17271,2024-11-26,,P15,2,8000,16000,Takeaway
T17272,2024-11-26,C004,P12,1,45000,45000,Dine-In
T17273,2024-11-26,C016,P13,3,50000,150000,Takeaway
T17274,2024-11-26,C010,P17,4,12000,48000,Dine-In
T17275,2024-11-26,,P16,2,9000,18000,Takeaway
T17276,2024-11-26,C004,P10,2,15000,30000,ShopeeFood
T17277,2024-11-26,,P11,1,12000,12000,Dine-In
T17278,2024-11-26,C002,P10,1,15000,15000,ShopeeFood
T17279,2024-11-26,C010,P11,2,12000,24000,Dine-In
T17280,2024-11-26,C017,P11,2,12000,24000,Takeaway
T17281,2024-11-26,C011,P12,6,45000,270000,GoFood
T17282,2024-11-26,,P13,3,50000,150000,GrabFood
T17283,2024-11-27,C009,P15,5,8000,40000,Takeaway
T17284,2024-11-27,,P14,2,18000,36000,Dine-In
T17285,2024-11-27,C005,P17,4,12000,48000,Takeaway
T17286,2024-11-27,,P13,2,50000,100000,Dine-In
T17287,2024-11-27,,P16,4,9000,36000,ShopeeFood
T17288,2024-11-27,C001,P17,3,12000,36000,GoFood
T17289,2024-11-27,,P12,3,45000,135000,Dine-In
T17290,2024-11-27,C012,P10,2,15000,30000,GoFood
T17291,2024-11-27,C016,P12,4,45000,180000,GrabFood
T17292,2024-11-27,C019,P11,1,12000,12000,GrabFood
T17293,2024-11-27,,P12,2,45000,90000,Takeaway
T17294,2024-11-27,,P15,2,8000,16000,GoFood
T17295,2024-11-27,C008,P11,4,12000,48000,GrabFood
T17296,2024-11-27,,P11,1,12000,12000,Takeaway
T17297,2024-11-27,C020,P14,1,18000,18000,GrabFood
T17298,2024-11-27,,P12,4,45000,180000,Dine-In
T17299,2024-11-27,C014,P16,2,9000,18000,GoFood
T17300,2024-11-27,C012,P13,1,50000,50000,GrabFood
T17301,2024-11-27,C002,P13,2,50000,100000,GrabFood
T17302,2024-11-27,C007,P17,2,12000,24000,GoFood
T17303,2024-11-27,C004,P14,1,18000,18000,Takeaway
T17304,2024-11-27,C009,P14,3,18000,54000,ShopeeFood
T17305,2024-11-27,C007,P14,5,18000,90000,GoFood
T17306,2024-11-27,C012,P10,3,15000,45000,Dine-In
T17307,2024-11-27,,P11,1,12000,12000,GoFood
T17308,2024-11-27,C008,P10,2,15000,30000,GrabFood
T17309,2024-11-27,,P10,1,15000,15000,Takeaway
T17310,2024-11-27,C004,P12,1,45000,45000,ShopeeFood
T17311,2024-11-27,,P10,3,15000,45000,ShopeeFood
T17312,2024-11-27,C018,P10,6,15000,90000,GrabFood
T17313,2024-11-27,,P16,4,9000,36000,Takeaway
T17314,2024-11-27,C007,P12,3,45000,135000,GrabFood
T17315,2024-11-27,,P13,4,50000,200000,ShopeeFood
T17316,2024-11-27,C020,P11,1,12000,12000,GrabFood
T17317,2024-11-27,C015,P13,2,50000,100000,GoFood
T17318,2024-11-27,C007,P17,2,12000,24000,Dine-In
T17319,2024-11-28,C013,P15,1,8000,8000,Dine-In
T17320,2024-11-28,C016,P10,1,15000,15000,Takeaway
T17321,2024-11-28,C003,P12,1,45000,45000,GoFood
T17322,2024-11-28,,P11,3,12000,36000,Dine-In
T17323,2024-11-28,C011,P10,4,15000,60000,Dine-In
T17324,2024-11-28,,P13,1,50000,50000,GrabFood
T17325,2024-11-28,,P10,2,15000,30000,GoFood
T17326,2024-11-28,,P13,3,50000,150000,ShopeeFood
T17327,2024-11-28,C016,P11,1,12000,12000,Takeaway
T17328,2024-11-28,C018,P11,1,12000,12000,Takeaway
T17329,2024-11-28,,P17,2,12000,24000,ShopeeFood
T17330,2024-11-28,,P17,3,12000,36000,Dine-In
T17331,2024-11-28,C013,P11,4,12000,48000,Takeaway
T17332,2024-11-28,,P17,4,12000,48000,Dine-In
T17333,2024-11-28,C005,P12,1,45000,45000,GrabFood
T17334,2024-11-28,C012,P16,2,9000,18000,GoFood
T17335,2024-11-28,C014,P16,3,9000,27000,Takeaway
T17336,2024-11-28,C019,P10,1,15000,15000,Dine-In
T17337,2024-11-28,C006,P10,1,15000,15000,ShopeeFood
T17338,2024-11-28,C008,P17,3,12000,36000,ShopeeFood
T17339,2024-11-28,,P12,2,45000,90000,GrabFood
T17340,2024-11-28,C014,P17,3,12000,36000,GrabFood
T17341,2024-11-28,C007,P17,2,12000,24000,GrabFood
T17342,2024-11-28,,P12,2,45000,90000,GrabFood
T17343,2024-11-28,C016,P13,3,50000,150000,GrabFood
T17344,2024-11-28,C017,P12,6,45000,270000,Takeaway
T17345,2024-11-28,C006,P13,3,50000,150000,GrabFood
T17346,2024-11-28,,P12,5,45000,225000,ShopeeFood
T17347,2024-11-28,,P10,3,15000,45000,Dine-In
T17348,2024-11-28,C009,P15,2,8000,16000,GoFood
T17349,2024-11-28,,P14,1,18000,18000,Takeaway
T17350,2024-11-28,C008,P17,2,12000,24000,Dine-In
T17351,2024-11-28,C004,P16,2,9000,18000,Takeaway
T17352,2024-11-28,C009,P16,3,9000,27000,GoFood
T17353,2024-11-28,C003,P16,4,9000,36000,Takeaway
T17354,2024-11-29,,P11,1,12000,12000,Takeaway
T17355,2024-11-29,C007,P16,3,9000,27000,Dine-In
T17356,2024-11-29,,P17,4,12000,48000,GoFood
T17357,2024-11-29,C011,P15,5,8000,40000,Takeaway
T17358,2024-11-29,,P12,4,45000,180000,Takeaway
T17359,2024-11-29,C004,P17,3,12000,36000,GrabFood
T17360,2024-11-29,C018,P15,3,8000,24000,GoFood
T17361,2024-11-29,C018,P17,1,12000,12000,Takeaway
T17362,2024-11-29,C017,P14,2,18000,36000,GoFood
T17363,2024-11-29,C014,P13,2,50000,100000,Dine-In
T17364,2024-11-29,,P15,2,8000,16000,Takeaway
T17365,2024-11-29,C006,P17,1,12000,12000,Takeaway
T17366,2024-11-29,C004,P13,6,50000,300000,ShopeeFood
T17367,2024-11-29,,P11,6,12000,72000,Dine-In
T17368,2024-11-29,,P13,1,50000,50000,ShopeeFood
T17369,2024-11-29,C003,P12,1,45000,45000,GoFood
T17370,2024-11-29,C017,P16,2,9000,18000,GoFood
T17371,2024-11-29,C016,P17,3,12000,36000,Dine-In
T17372,2024-11-29,C002,P17,3,12000,36000,GrabFood
T17373,2024-11-29,C008,P10,3,15000,45000,Dine-In
T17374,2024-11-29,C009,P10,4,15000,60000,GoFood
T17375,2024-11-29,C018,P11,1,12000,12000,ShopeeFood
T17376,2024-11-29,C019,P11,1,12000,12000,ShopeeFood
T17377,2024-11-29,,P12,5,45000,225000,GoFood
T17378,2024-11-29,C005,P11,4,12000,48000,GoFood
T17379,2024-11-29,,P16,5,9000,45000,Takeaway
T17380,2024-11-29,C001,P15,1,8000,8000,GrabFood
T17381,2024-11-29,,P11,3,12000,36000,GrabFood
T17382,2024-11-29,C017,P13,1,50000,50000,Dine-In
T17383,2024-11-29,,P12,2,45000,90000,Takeaway
T17384,2024-11-29,C007,P12,5,45000,225000,GrabFood
T17385,2024-11-29,C008,P14,2,18000,36000,ShopeeFood
T17386,2024-11-29,,P15,4,8000,32000,GoFood
T17387,2024-11-29,,P17,2,12000,24000,GoFood
T17388,2024-11-29,C014,P13,1,50000,50000,Takeaway
T17389,2024-11-29,,P14,1,18000,18000,GoFood
T17390,2024-11-29,,P14,2,18000,36000,Takeaway
T17391,2024-11-29,,P11,4,12000,48000,ShopeeFood
T17392,2024-11-29,,P13,5,50000,250000,GrabFood
T17393,2024-11-29,C008,P16,4,9000,36000,Takeaway
T17394,2024-11-29,,P12,4,45000,180000,Dine-In
T17395,2024-11-29,C003,P17,1,12000,12000,Dine-In
T17396,2024-11-29,C012,P10,1,15000,15000,Takeaway
T17397,2024-11-29,C016,P10,5,15000,75000,Dine-In
T17398,2024-11-30,,P14,2,18000,36000,GrabFood
T17399,2024-11-30,,P15,4,8000,32000,GoFood
T17400,2024-11-30,C015,P12,1,45000,45000,GrabFood
T17401,2024-11-30,C011,P13,7,50000,350000,Takeaway
T17402,2024-11-30,C014,P14,1,18000,18000,GoFood
T17403,2024-11-30,C014,P13,6,50000,300000,GrabFood
T17404,2024-11-30,C015,P16,2,9000,18000,GoFood
T17405,2024-11-30,C002,P12,3,45000,135000,GoFood
T17406,2024-11-30,,P15,3,8000,24000,Dine-In
T17407,2024-11-30,C003,P10,1,15000,15000,Takeaway
T17408,2024-11-30,C002,P17,3,12000,36000,Takeaway
T17409,2024-11-30,C002,P12,1,45000,45000,GrabFood
T17410,2024-11-30,C014,P16,4,9000,36000,Dine-In
T17411,2024-11-30,,P16,1,9000,9000,Takeaway
T17412,2024-11-30,C014,P12,2,45000,90000,Takeaway
T17413,2024-11-30,C007,P10,1,15000,15000,GrabFood
T17414,2024-11-30,C017,P17,2,12000,24000,Dine-In
T17415,2024-11-30,C012,P17,2,12000,24000,GoFood
T17416,2024-11-30,C003,P11,1,12000,12000,Dine-In
T17417,2024-11-30,,P17,2,12000,24000,Dine-In
T17418,2024-11-30,C020,P16,6,9000,54000,GoFood
T17419,2024-11-30,,P16,6,9000,54000,Dine-In
T17420,2024-11-30,C008,P13,2,50000,100000,Takeaway
T17421,2024-11-30,C003,P15,1,8000,8000,Takeaway
T17422,2024-11-30,,P12,1,45000,45000,Takeaway
T17423,2024-11-30,C003,P10,3,15000,45000,ShopeeFood
T17424,2024-11-30,C020,P17,4,12000,48000,GoFood
T17425,2024-11-30,C015,P12,3,45000,135000,GrabFood
T17426,2024-11-30,C003,P16,1,9000,9000,Dine-In
T17427,2024-11-30,C018,P13,2,50000,100000,ShopeeFood
T17428,2024-11-30,C002,P15,1,8000,8000,Dine-In
T17429,2024-11-30,C002,P16,1,9000,9000,GoFood
T17430,2024-11-30,,P16,1,9000,9000,ShopeeFood
T17431,2024-11-30,C008,P16,3,9000,27000,ShopeeFood
T17432,2024-11-30,C003,P13,3,50000,150000,Dine-In
T17433,2024-11-30,C004,P13,2,50000,100000,GoFood
T17434,2024-11-30,C007,P15,2,8000,16000,Dine-In
T17435,2024-11-30,C004,P12,4,45000,180000,ShopeeFood
T17436,2024-11-30,C005,P12,1,45000,45000,Dine-In
T17437,2024-11-30,C011,P14,7,18000,126000,Takeaway
T17438,2024-11-30,C017,P15,4,8000,32000,GrabFood
T17439,2024-11-30,C012,P14,2,18000,36000,GoFood
T17440,2024-11-30,C014,P17,3,12000,36000,GoFood
T17441,2024-11-30,,P10,1,15000,15000,GoFood
T17442,2024-11-30,C004,P16,4,9000,36000,ShopeeFood
T17443,2024-11-30,,P13,2,50000,100000,GoFood
T17444,2024-11-30,C004,P15,1,8000,8000,Dine-In
T17445,2024-11-30,C017,P10,1,15000,15000,GrabFood
T17446,2024-11-30,C017,P17,1,12000,12000,Dine-In
T17447,2024-11-30,C016,P14,1,18000,18000,Dine-In
T17448,2024-11-30,C006,P10,1,15000,15000,GoFood
T17449,2024-11-30,C002,P11,4,12000,48000,Takeaway
T17450,2024-11-30,C002,P10,2,15000,30000,Takeaway
T17451,2024-11-30,C013,P13,1,50000,50000,GoFood
T17452,2024-11-30,C013,P10,1,15000,15000,Takeaway
T17453,2024-11-30,C003,P16,1,9000,9000,Takeaway
T17454,2024-11-30,C020,P15,1,8000,8000,Takeaway
T17455,2024-11-30,C019,P17,1,12000,12000,Takeaway
T17456,2024-11-30,C014,P12,4,45000,180000,Dine-In
T17457,2024-11-30,C014,P11,2,12000,24000,Dine-In
T17458,2024-11-30,C017,P16,5,9000,45000,Takeaway
T17459,2024-11-30,C008,P11,5,12000,60000,Dine-In
T17460,2024-11-30,C014,P16,1,9000,9000,ShopeeFood
T17461,2024-11-30,C006,P14,1,18000,18000,GrabFood
T17462,2024-12-01,,P13,4,50000,200000,GrabFood
T17463,2024-12-01,C006,P13,1,50000,50000,GoFood
T17464,2024-12-01,C002,P17,1,12000,12000,GoFood
T17465,2024-12-01,,P16,2,9000,18000,ShopeeFood
T17466,2024-12-01,,P16,6,9000,54000,Takeaway
T17467,2024-12-01,C009,P12,2,45000,90000,Takeaway
T17468,2024-12-01,C014,P15,3,8000,24000,Takeaway
T17469,2024-12-01,C016,P14,3,18000,54000,Dine-In
T17470,2024-12-01,,P14,2,18000,36000,GrabFood
T17471,2024-12-01,,P16,1,9000,9000,GoFood
T17472,2024-12-01,,P15,2,8000,16000,GrabFood
T17473,2024-12-01,,P17,5,12000,60000,GoFood
T17474,2024-12-01,C004,P10,4,15000,60000,ShopeeFood
T17475,2024-12-01,C017,P11,3,12000,36000,Takeaway
T17476,2024-12-01,,P10,1,15000,15000,GoFood
T17477,2024-12-01,C013,P10,5,15000,75000,Takeaway
T17478,2024-12-01,,P10,5,15000,75000,GoFood
T17479,2024-12-01,C018,P13,2,50000,100000,Takeaway
T17480,2024-12-01,,P11,1,12000,12000,Dine-In
T17481,2024-12-01,,P13,2,50000,100000,GrabFood
T17482,2024-12-01,C019,P11,3,12000,36000,Takeaway
T17483,2024-12-01,C014,P15,4,8000,32000,ShopeeFood
T17484,2024-12-01,C006,P13,3,50000,150000,ShopeeFood
T17485,2024-12-01,C006,P17,3,12000,36000,GoFood
T17486,2024-12-01,,P12,3,45000,135000,GoFood
T17487,2024-12-01,C018,P10,2,15000,30000,ShopeeFood
T17488,2024-12-01,C015,P15,1,8000,8000,GrabFood
T17489,2024-12-01,C011,P16,8,9000,72000,Dine-In
T17490,2024-12-01,,P15,2,8000,16000,GoFood
T17491,2024-12-01,,P14,2,18000,36000,Takeaway
T17492,2024-12-01,,P10,5,15000,75000,Takeaway
T17493,2024-12-01,C017,P15,1,8000,8000,GoFood
T17494,2024-12-01,C017,P15,2,8000,16000,GoFood
T17495,2024-12-01,,P13,2,50000,100000,Takeaway
T17496,2024-12-01,,P10,6,15000,90000,GoFood
T17497,2024-12-01,C017,P11,2,12000,24000,GrabFood
T17498,2024-12-01,C006,P13,1,50000,50000,Takeaway
T17499,2024-12-01,C016,P15,1,8000,8000,GoFood
T17500,2024-12-01,,P10,4,15000,60000,Takeaway
T17501,2024-12-01,,P10,3,15000,45000,Takeaway
T17502,2024-12-01,C002,P17,2,12000,24000,GoFood
T17503,2024-12-01,C011,P11,10,12000,120000,Takeaway
T17504,2024-12-01,C019,P10,1,15000,15000,GoFood
T17505,2024-12-01,C007,P16,6,9000,54000,GoFood
T17506,2024-12-01,C012,P13,2,50000,100000,Dine-In
T17507,2024-12-01,C020,P12,2,45000,90000,Takeaway
T17508,2024-12-01,C010,P12,2,45000,90000,ShopeeFood
T17509,2024-12-01,C018,P16,1,9000,9000,Takeaway
T17510,2024-12-01,C020,P15,1,8000,8000,GrabFood
T17511,2024-12-01,C011,P14,10,18000,180000,Dine-In
T17512,2024-12-01,C008,P12,5,45000,225000,GrabFood
T17513,2024-12-01,,P13,3,50000,150000,Dine-In
T17514,2024-12-01,C011,P15,5,8000,40000,GrabFood
T17515,2024-12-01,C002,P17,2,12000,24000,GoFood
T17516,2024-12-01,C009,P14,3,18000,54000,Dine-In
T17517,2024-12-01,C009,P10,3,15000,45000,Dine-In
T17518,2024-12-01,C003,P16,3,9000,27000,ShopeeFood
T17519,2024-12-01,C003,P10,2,15000,30000,Dine-In
T17520,2024-12-01,,P15,1,8000,8000,GrabFood
T17521,2024-12-01,,P14,3,18000,54000,Takeaway
T17522,2024-12-01,C014,P11,2,12000,24000,Dine-In
T17523,2024-12-01,,P15,4,8000,32000,GrabFood
T17524,2024-12-01,C003,P15,2,8000,16000,Takeaway
T17525,2024-12-01,C012,P17,1,12000,12000,GoFood
T17526,2024-12-01,C016,P17,2,12000,24000,Takeaway
T17527,2024-12-01,,P11,2,12000,24000,GrabFood
T17528,2024-12-01,C015,P14,4,18000,72000,GoFood
T17529,2024-12-01,C003,P17,1,12000,12000,GoFood
T17530,2024-12-01,,P15,6,8000,48000,Takeaway
T17531,2024-12-01,,P10,5,15000,75000,GrabFood
T17532,2024-12-01,C016,P13,2,50000,100000,Takeaway
T17533,2024-12-01,C009,P17,4,12000,48000,ShopeeFood
T17534,2024-12-01,C005,P13,5,50000,250000,GrabFood
