transaction_id,date,customer_id,product_id,qty,unit_price,revenue,channel
T16389,2024-11-10,N/A,P11,3,12000,36000,GRABFOOD
T25453,30-Apr-2025,C010,P16,1,9000,9000,TAKEAWAY
T18492,15-12-2024,,P13,3,50000,150000,Go-Food
T03927,24-Mar-2024,C010,P12,1,45000,45000,Go-Food
T34222,03-10-2025,,P15,2,8000,16000,Go-Food
T16172,05-Nov-2024,N/A,P16,5,9000,45000,takeaway 
T37442,2025-12-04,C019,P12,3,45000,135000,ShopeeFood
T33701,22-09-2025,C015,P12,1,45000,45000,Grab Food
T29565,10-07-2025,C014,P13,1,50000,50000,gofood
T34414,05/10/2025,C013,P11,2,12000,24000,dine-in
T04223,30-Mar-2024,N/A,P10,1,15000,15000,gofood
T29963,15-07-2025,C010,P15,3,8000,24000,Dine-In
T29886,2025-07-14,C009,P13,2,50000,,Go-Food
T39337,29-Dec-2025,,P14,1,18000,18000,DINE IN
T17202,2024-11-25,N/A,P17,1,12000,,GrabFood
T06773,19-05-2024,N/A,P10,2,15000,30000,GrabFood
T12176,2024-08-17,,P15,2,8000,16000,dine-in
T37405,04-Dec-2025,C019,P13,2,50000,100000,ShopeeFood
T25071,23-04-2025,C001,P16,2 pcs,9000,18000,Shopee Food
T11336,31-Jul-2024,C003,P13,1,Rp 50.000,50000,Grab Food
T07178,2024-05-27,C016,P11,2,12000,24000,ShopeeFood
T24959,20/04/2025,,P14,1,18000,18000,Go-Food
T17412,2024-11-30,C014,P12,2,45000,90000,takeaway 
T19575,29-Dec-2024,C003,P13,5,50000,250000,GOFOOD
T15881,30-10-2024,N/A,P15,2,8000,16000,gofood
T36722,21-Nov-2025,,P13,1,50000,50000,DINE IN
T07083,26-05-2024,C008,P12,5,Rp 45.000,225000,ShopeeFood
T13191,07/09/2024,C017,P14,1,18000,18000,TAKEAWAY
T29289,05/07/2025,C007,P14,1,18000,18000,GRABFOOD
T35820,03-11-2025,C015,P11,2,12000,24000,GRABFOOD
T15164,16/10/2024,C015,P15,1,8000,8000,gofood
T17576,01/12/2024,C009,P11,3,12000,36000,Go-Food
T18690,18-Dec-2024,C010,P10,2,15000,30000,GRABFOOD
T18556,15-12-2024,C007,P14,5,Rp 18.000,90000,Go-Food
T25429,2025-04-29,C008,P13,1,50000,50000,Dine In 
T37558,06-Dec-2025,C010,P17,4,12000,48000,Takeaway
T10618,20-07-2024,C008,P14,5,18000,90000,Dine In 
T39146,2025-12-27,C015,P17,1,12000,12000,SHOPEEFOOD
T25283,27/04/2025,C020,P13,5,50000,250000,Shopee Food
T38042,13/12/2025,C015,P16,1,9000,9000,GoFood
T15085,14/10/2024,C006,P15,3,8000,24000,ShopeeFood
T13028,03/09/2024,C008,P14,3,18000,,GRABFOOD
T01486,04-Feb-2024,N/A,P12,1,45000,45000,GOFOOD
T09984,2024-07-11,C004,P14,1,18000,18000,Go-Food
T25806,2025-05-07,C007,P11,1,12000,12000,GrabFood
T31790,16-08-2025,C001,P12,1,45000,45000,gofood
T04374,02/04/2024,C016,P15,2,8000,16000,Grab Food
T25610,2025-05-03,C002,P17,2,12000,24000,gofood
T20984,31/01/2025,-,P12,2,45000,90000,SHOPEEFOOD
T38318,16/12/2025,N/A,P11,2,12000,24000,Grab Food
T13434,11-Sep-2024,,P13,1,50000,50000,ShopeeFood
T28925,2025-06-29,N/A,P16,1,9000,9000,DINE IN
T14337,29/09/2024,N/A,P12,2,45000,90000,Dine In 
T19592,2024-12-29,C016,P14,2,18000,36000,GoFood
T36936,2025-11-25,C002,P14,4,18000,72000,DINE IN
T01873,12-02-2024,C017,P10,1,15000,15000,GrabFood
T16892,19-Nov-2024,C011,P13,4,50000,200000,GRABFOOD
T05473,2024-04-25,C014,P16,4,9000,36000,Go-Food
T30209,19/07/2025,C015,P17,2 pcs,12000,24000,Take Away
T02785,2024-03-02,C012,P10,1,Rp 15.000,15000,gofood
T09122,28-06-2024,C017,P10,2,15000,30000,GRABFOOD
T19741,02-01-2025,C005,P16,1,9000,9000,Takeaway
T09381,01/07/2024,C019,P17,5,12000,60000,dine-in
T03948,25-03-2024,C020,P13,1,50000,50000,Grab Food
T03960,25-Mar-2024,,P10,3,15000,45000,GRABFOOD
T09502,04/07/2024,-,P13,2,50000,100000,GRABFOOD
T38671,21-12-2025,-,P17,2,12000,24000,GrabFood
T08399,16-Jun-2024,C017,P15,2,8000,16000,gofood
T00171,05-Jan-2024,C014,P15,2,8000,16000,gofood
T00764,2024-01-20,C001,P16,4,9000,36000,takeaway 
T36783,22/11/2025,C007,P14,2,18000,36000,Grab Food
T19450,2024-12-28,C018,P12,1,45000,45000,gofood
T10312,15/07/2024,N/A,P14,3,18000,,DINE IN
T34217,03-Oct-2025,-,P14,5,18000,90000,Dine In 
T24822,18/04/2025,C012,P17,3,12000,36000,dine-in
T27968,14-06-2025,C016,P12,2,45000,90000,dine-in
T04989,14-Apr-2024,C010,P16,1,9000,9000,Go-Food
T05198,2024-04-20,C015,P16,1,9000,9000,GoFood
T36514,2025-11-16,C013,P17,3,12000,36000,Take Away
T24497,2025-04-12,C013,P11,5,Rp 12.000,60000,SHOPEEFOOD
T18114,09-Dec-2024,C020,P16,3,9000,27000,Takeaway
T07908,08-Jun-2024,C018,P10,2,15000,30000,GoFood
T23007,14/03/2025,C005,P10,1,15000,15000,GOFOOD
T31745,15-Aug-2025,N/A,P15,1,8000,8000,SHOPEEFOOD
T08472,17-Jun-2024,C014,P13,3,50000,150000,Shopee Food
T33101,11-09-2025,C009,P14,2,18000,36000,Take Away
T23358,21-03-2025,c015,P11,1,12000,12000,Dine In 
T11104,28-07-2024,C003,P17,1,Rp 12.000,12000,GoFood
T13362,09-09-2024,C019,P12,3,45000,135000,dine-in
T21077,02-Feb-2025,C012,P17,2,12000,24000,GRABFOOD
T04356,01-Apr-2024,C013,P17,2,12000,24000,GrabFood
T31510,2025-08-10,,P15,4,8000,32000,Shopee Food
T31425,08/08/2025,,P10,2 pcs,15000,30000,gofood
T21147,03/02/2025,C001,P17,1,12000,12000,GOFOOD
T15374,20-10-2024,,P12,1,45000,45000,Go-Food
T07636,2024-06-04,,P10,3,15000,45000,gofood
T24576,13/04/2025,C003,P11,2,Rp 12.000,,dine-in
T32155,2025-08-23,C016,P16,3,9000,27000,dine-in
T31612,12-Aug-2025,C009,P10,4,15000,60000,Go-Food
T10860,24/07/2024,C020,P17,2,12000,24000,dine-in
T05711,29-Apr-2024,C004,P15,1,Rp 8.000,8000,GrabFood
T16632,15-11-2024,C012,P15,2,8000,16000,gofood
T17199,25-11-2024,C003,P13,2,50000,100000,GOFOOD
T16540,2024-11-12,C012,P16,1,9000,9000,Shopee Food
T08515,17-Jun-2024,C014,P10,6,15000,90000,GoFood
T18558,15-12-2024,,P15,4,8000,32000,SHOPEEFOOD
T33973,28/09/2025,-,P13,2,50000,100000,ShopeeFood
T35182,22-Oct-2025,,P15,2,8000,16000,gofood
T37766,08-12-2025,-,P16,2,9000,18000,Dine In 
T22228,2025-02-26,,P11,3,12000,36000,Go-Food
T22986,14/03/2025,N/A,P12,2,45000,90000,Dine-In
T13957,22/09/2024,C006,P13,3,Rp 50.000,150000,Takeaway
T33715,23-09-2025,C018,P12,3,45000,135000,Dine-In
T01111,28/01/2024,C011,P17,5,12000,60000,Grab Food
T30867,28/07/2025,,P14,5,18000,90000,DINE IN
T21751,16/02/2025,C001,P13,2,50000,100000,Take Away
T13657,15-Sep-2024,C005,P10,2,15000,,GOFOOD
T00779,20-Jan-2024,,P12,2,45000,90000,dine-in
T05353,22-Apr-2024,,P16,4 pcs,9000,36000,GoFood
T35158,22/10/2025,,P10,2,15000,30000,gofood
T09472,03-07-2024,C010,P11,1,12000,12000,Dine-In
T08245,2024-06-14,-,P16,2,9000,18000,gofood
T26628,23-May-2025,C001,P15,4,8000,32000,DINE IN
T22499,03-03-2025,-,P13,5,50000,250000,GoFood
T21671,14/02/2025,C012,P13,4,Rp 50.000,200000,Go-Food
T12503,24-08-2024,C015,P12,1,45000,45000,GRABFOOD
T05164,19/04/2024,,P13,4,50000,200000,gofood
T31799,2025-08-16,,P13,1,50000,50000,dine-in
T09582,06-07-2024,C011,P14,5,Rp 18.000,90000,Shopee Food
T04765,11/04/2024,,P16,5,9000,,dine-in
T26986,29-May-2025,C004,P11,6,12000,72000,TAKEAWAY
T11772,09/08/2024,C017,P17,1,12000,12000,GRABFOOD
T12474,24/08/2024,C010,P17,1,12000,12000,Takeaway
T01037,2024-01-27,C019,P15,2,8000,16000,GRABFOOD
T22278,2025-02-27,C002,P11,2,12000,24000,GRABFOOD
T38383,17-12-2025,C005,P16,5,9000,45000,takeaway 
T10037,2024-07-12,C008,P17,1,12000,12000,dine-in
T33743,2025-09-24,,P12,1,45000,45000,Dine In 
T09717,07-07-2024,C007,P10,1,15000,,Dine-In
T37005,27-11-2025,,P10,1,15000,15000,GOFOOD
T19161,2024-12-25,C016,P10,4,15000,60000,SHOPEEFOOD
T10191,14-Jul-2024,C012,P12,5,45000,225000,GoFood
T31728,2025-08-14,,P13,4,50000,200000,GoFood
T27431,06/06/2025,C002,P13,5,Rp 50.000,250000,Take Away
T16559,13-Nov-2024,N/A,P16,4,9000,36000,Dine In 
T02918,2024-03-04,C008,P16,1,9000,9000,Take Away
T32677,01-09-2025,C001,P16,2,9000,18000,Dine In 
T26377,18-05-2025,,P10,1,15000,15000,GoFood
T08275,15-Jun-2024,C010,P14,1,18000,18000,Takeaway
T30263,20-07-2025,C014,P10,4,15000,,Takeaway
T21293,07-Feb-2025,C004,P11,2,12000,24000,Go-Food
T33707,2025-09-23,C002,P17,1,12000,12000,SHOPEEFOOD
T17250,26/11/2024,C017,P10,4,15000,60000,gofood
T19273,26-Dec-2024,C018,P15,1,8000,8000,Grab Food
T35172,2025-10-22,,P14,6,18000,,DINE IN
T14189,28-Sep-2024,-,P16,2,Rp 9.000,18000,gofood
T38312,16/12/2025,C004,P17,1,12000,12000,gofood
T11253,30/07/2024,,P12,1,45000,45000,GRABFOOD
T37544,06/12/2025,C015,P15,2,8000,16000,Take Away
T03465,2024-03-16,C018,P14,4,18000,72000,Dine In 
T38726,2025-12-21,C002,P17,2,12000,24000,Dine In 
T38513,20/12/2025,C019,P12,6,45000,270000,GRABFOOD
T18795,19-12-2024,,P13,1,Rp 50.000,50000,GrabFood
T36277,12-Nov-2025,C001,P13,2,50000,100000,Takeaway
T23972,02-04-2025,,P10,2,Rp 15.000,30000,dine-in
T00282,07-Jan-2024,C005,P11,4,12000,48000,Dine-In
T35415,26-10-2025,C012,P12,5,45000,225000,DINE IN
T22598,05/03/2025,C019,P11,5,Rp 12.000,60000,GrabFood
T26351,2025-05-17,C003,P11,2,Rp 12.000,24000,gofood
T08023,10/06/2024,C010,P11,2,12000,24000,ShopeeFood
T33069,10-09-2025,C009,P16,1,9000,9000,Dine In 
T06755,19/05/2024,C002,P15,3,8000,24000,GRABFOOD
T00667,16/01/2024,C012,P10,1,15000,15000,GrabFood
T29702,12-Jul-2025,C004,P11,1,12000,12000,Dine-In
T04890,13-Apr-2024,C017,P16,1,9000,9000,Take Away
T26018,11-May-2025,C017,P11,3,12000,36000,GrabFood
T33083,10-09-2025,C017,P13,2,50000,100000,Dine In 
T10308,15/07/2024,,P17,1,12000,12000,DINE IN
T27240,2025-06-02,N/A,P15,4,Rp 8.000,32000,GoFood
T16398,10-Nov-2024,C017,P11,2,12000,24000,takeaway 
T11569,04-08-2024,C001,P17,1,12000,12000,GrabFood
T09251,29/06/2024,C016,P16,1,9000,9000,Takeaway
T23967,02-04-2025,C006,P17,4,Rp 12.000,48000,Shopee Food
T03930,2024-03-24,,P11,1,12000,12000,TAKEAWAY
T02096,2024-02-17,C004,P13,2,50000,100000,ShopeeFood
T23273,19-Mar-2025,C018,P10,3 pcs,15000,45000,Dine In 
T13924,21/09/2024,C009,P10,2,15000,30000,Grab Food
T08398,16-06-2024,C006,P17,5,12000,60000,Go-Food
T25293,2025-04-27,C020,P17,3,12000,36000,dine-in
T32342,27-Aug-2025,-,P17,4,12000,48000,GRABFOOD
T28212,2025-06-18,C008,P14,2,18000,36000,Grab Food
T04208,30-Mar-2024,C003,P14,4,18000,72000,GrabFood
T00377,10/01/2024,C019,P10,5,15000,75000,DINE IN
T12102,16/08/2024,C003,P15,5,8000,40000,Grab Food
T12573,25-Aug-2024,C011,P14,7,18000,126000,takeaway 
T01601,07-Feb-2024,C013,P13,2,50000,100000,Go-Food
T18897,21-Dec-2024,C017,P17,5 pcs,12000,60000,GRABFOOD
T01147,28/01/2024,C009,P16,2,9000,18000,Take Away
T28273,20-Jun-2025,,P12,1,45000,45000,Shopee Food
T15445,21-Oct-2024,N/A,P13,4,50000,200000,DINE IN
T27986,15-06-2025,N/A,P12,2,Rp 45.000,90000,Shopee Food
T00469,12-01-2024,C009,P17,1,12000,12000,Takeaway
T30287,2025-07-20,C015,P16,5,9000,45000,ShopeeFood
T01234,31-Jan-2024,C005,P11,1,12000,12000,GoFood
T01685,09/02/2024,C016,P17,1,12000,12000,Dine In 
T17528,01-Dec-2024,C015,P14,4,18000,72000,Go-Food
T39241,28-Dec-2025,C010,P11,1,12000,12000,GoFood
T00936,2024-01-23,,P11,6,12000,72000,Takeaway
T36100,09/11/2025,C008,P14,2,18000,36000,GOFOOD
T10221,14/07/2024,C019,P14,1,18000,18000,Dine In 
T19009,22/12/2024,C019,P17,2,12000,24000,Takeaway
T37216,30-Nov-2025,-,P11,2,12000,24000,takeaway 
T26832,2025-05-26,C020,P12,2,45000,90000,Dine In 
T20712,25-Jan-2025,,P15,1,8000,8000,Dine In 
T11821,10-Aug-2024,C003,P12,1,45000,45000,Grab Food
T03547,17-Mar-2024,,P14,4,18000,72000,GrabFood
T04175,30-03-2024,N/A,P12,2,Rp 45.000,90000,Go-Food
T09667,07-Jul-2024,C015,P10,2,Rp 15.000,30000,Go-Food
T07496,2024-06-02,C015,P17,5,12000,60000,Grab Food
T26065,11-May-2025,C018,P11,4,12000,48000,Grab Food
T28394,21/06/2025,C011,P10,7,15000,105000,Dine In 
T12537,2024-08-25,C020,P14,6,18000,108000,Dine-In
T25100,2025-04-24,,P13,6,50000,300000,GRABFOOD
T04421,03-Apr-2024,C014,P12,1 pcs,45000,45000,Grab Food
T14013,23-09-2024,,P13,2,50000,100000,GRABFOOD
T34562,09-Oct-2025,C009,P17,1,12000,12000,GoFood
T10661,21-Jul-2024,C005,P11,3,12000,36000,ShopeeFood
T12076,15-Aug-2024,C019,P17,1,12000,12000,Takeaway
T01154,28-01-2024,N/A,P12,2,45000,90000,gofood
T02090,17/02/2024,C020,P13,1,50000,50000,GrabFood
T02977,2024-03-05,C019,P12,1,45000,45000,Takeaway
T10666,21/07/2024,C015,P17,2,12000,24000,Take Away
T05204,2024-04-20,C016,P17,1,12000,12000,dine-in
T08403,16-Jun-2024,C005,P10,5,15000,75000,dine-in
T15646,26-Oct-2024,,P10,1,15000,15000,DINE IN
T12926,01-Sep-2024,C017,P12,2,Rp 45.000,90000,Go-Food
T17331,28-11-2024,C013,P11,4,12000,48000,Take Away
T00614,15-01-2024,C011,P13,10,50000,500000,dine-in
T01089,27-Jan-2024,C011,P12,6,45000,270000,Dine-In
T18058,08-Dec-2024,,P14,2,18000,36000,SHOPEEFOOD
T14088,25/09/2024,C005,P13,1,50000,50000,Go-Food
T28428,22-06-2025,C001,P10,3,15000,45000,TAKEAWAY
T17254,26-Nov-2024,C015,P10,1 pcs,15000,15000,DINE IN
T27949,14/06/2025,N/A,P14,1,18000,18000,GoFood
T12768,29/08/2024,C002,P10,5,15000,75000,GOFOOD
T10297,15-07-2024,,P16,2,9000,18000,dine-in
T24658,14/04/2025,C004,P12,1,45000,45000,Grab Food
T06648,17-05-2024,-,P12,2,45000,90000,DINE IN
T28773,28-Jun-2025,C004,P14,2,18000,36000,GRABFOOD
T04099,28-Mar-2024,,P11,1,12000,12000,GOFOOD
T11238,2024-07-29,-,P13,4,50000,200000,Dine In 
T07996,09-06-2024,C020,P10,5,15000,75000,Grab Food
T10674,21-07-2024,C019,P17,1,12000,,gofood
T19190,2024-12-25,C006,P10,1,15000,15000,takeaway 
T32373,27-08-2025,C012,P17,2,Rp 12.000,24000,SHOPEEFOOD
T28526,2025-06-23,-,P17,1,12000,12000,GrabFood
T21740,15-02-2025,C017,P15,1,8000,8000,GOFOOD
T29059,2025-07-01,C007,P15,3 pcs,8000,24000,TAKEAWAY
T28359,2025-06-21,C006,P10,3,15000,45000,GRABFOOD
T19166,25/12/2024,,P11,3,12000,36000,GOFOOD
T07990,2024-06-09,C017,P13,1,50000,50000,gofood
T18476,15-Dec-2024,C017,P11,4,12000,48000,GOFOOD
T34868,15/10/2025,,P16,3,9000,27000,SHOPEEFOOD
T04907,2024-04-13,,P10,4,Rp 15.000,60000,Take Away
T24681,15-Apr-2025,C016,P15,1,8000,8000,Grab Food
T13108,05-Sep-2024,C007,P11,1,12000,12000,GrabFood
T20333,17-01-2025,C011,P11,4,12000,48000,GOFOOD
T01330,02-Feb-2024,c014,P15,1,Rp 8.000,8000,GOFOOD
T39050,27-Dec-2025,C019,P17,1,12000,12000,gofood
T38195,14-12-2025,-,P12,3,45000,,GrabFood
T03893,24-03-2024,C004,P15,4,8000,32000,Take Away
T26704,24/05/2025,-,P15,5 pcs,8000,40000,GoFood
T36487,16-11-2025,C017,P16,4 pcs,9000,36000,takeaway 
T22018,22/02/2025,C004,P11,1,12000,12000,takeaway 
T27022,2025-05-30,-,P14,5,18000,90000,Take Away
T31378,07/08/2025,C004,P16,3,9000,27000,GoFood
T19725,2025-01-01,-,P16,2,9000,18000,TAKEAWAY
T16673,16-11-2024,-,P17,2,12000,24000,Go-Food
T28106,16-06-2025,-,P13,3,Rp 50.000,150000,Go-Food
T35960,07-Nov-2025,C001,P12,4,45000,,GoFood
T34896,16-10-2025,,P10,2,15000,30000,gofood
T06063,05/05/2024,C002,P10,2,15000,,gofood
T11917,2024-08-11,C013,P16,2,9000,18000,takeaway 
T29299,05-Jul-2025,C014,P17,5,12000,60000,SHOPEEFOOD
T36011,2025-11-08,N/A,P10,2,15000,30000,takeaway 
T04129,2024-03-29,C011,P12,3,45000,135000,SHOPEEFOOD
T38658,21/12/2025,C008,P17,1,12000,12000,GrabFood
T20753,26/01/2025,C008,P10,5,15000,75000,GOFOOD
T35069,19-10-2025,C016,P14,1,18000,18000,GRABFOOD
T36760,22/11/2025,C013,P11,6,12000,72000,Grab Food
T38654,2025-12-21,C007,P16,1,9000,9000,GrabFood
T22610,06-03-2025,C014,P12,1 pcs,45000,45000,TAKEAWAY
T09408,2024-07-02,-,P10,2,15000,30000,Take Away
T24174,2025-04-06,C007,P10,2,15000,30000,Dine-In
T19550,2024-12-29,C004,P16,1,Rp 9.000,9000,Shopee Food
T32813,05-Sep-2025,,P11,4,12000,48000,TAKEAWAY
T05788,01/05/2024,C005,P11,1,12000,12000,SHOPEEFOOD
T31691,2025-08-13,,P10,2,15000,30000,Shopee Food
T19844,05-Jan-2025,C020,P17,3,12000,36000,Dine-In
T03461,16-03-2024,C016,P16,1,9000,9000,GrabFood
T39403,31-12-2025,C009,P12,2,45000,90000,GRABFOOD
T29805,13/07/2025,,P15,3 pcs,8000,24000,gofood
T01042,27-Jan-2024,C002,P12,1,45000,45000,Take Away
T20564,21/01/2025,C015,P11,2,12000,24000,Dine In 
T07666,04-06-2024,N/A,P16,3 pcs,9000,27000,GRABFOOD
T17639,03-Dec-2024,C015,P13,1,50000,50000,GOFOOD
T35013,19-10-2025,-,P13,1,50000,50000,Go-Food
T04848,2024-04-13,C014,P11,6,12000,,GRABFOOD
T33218,13/09/2025,C009,P17,2,12000,24000,Dine In 
T26037,11/05/2025,C009,P15,2,8000,16000,Shopee Food
T03104,09-Mar-2024,C019,P11,1,12000,12000,Takeaway
T27128,01/06/2025,C010,P11,1,12000,12000,GRABFOOD
T20542,21-01-2025,C001,P14,1,18000,18000,Dine-In
T21225,05-Feb-2025,C020,P11,5,12000,60000,takeaway 
T16340,2024-11-09,C012,P10,4,15000,60000,Go-Food
T06147,2024-05-07,,P17,2,12000,24000,DINE IN
T04411,2024-04-03,,P14,4,18000,72000,dine-in
T02422,24-02-2024,C017,P12,2 pcs,45000,,Grab Food
T17428,30-11-2024,C002,P15,1,8000,,DINE IN
T28620,24/06/2025,C014,P14,3,18000,54000,Dine In 
T24434,10-Apr-2025,C009,P11,1,12000,12000,Go-Food
T20935,30/01/2025,C018,P15,2,8000,16000,GrabFood
T17408,30/11/2024,C002,P17,3,12000,36000,Takeaway
T06811,20-May-2024,C006,P14,2,18000,36000,Go-Food
T37905,11-Dec-2025,N/A,P16,2,9000,18000,GrabFood
T30456,23-07-2025,C007,P12,2,45000,90000,ShopeeFood
T08096,11-06-2024,C003,P11,2,12000,24000,GrabFood
T10749,22/07/2024,C019,P10,1,Rp 15.000,15000,gofood
T08339,15-Jun-2024,C017,P17,2 pcs,12000,24000,GrabFood
T36833,2025-11-23,C013,P14,1,18000,18000,dine-in
T23075,15-03-2025,C003,P11,4,12000,48000,Go-Food
T00705,18/01/2024,C017,P10,1,15000,15000,Go-Food
T13838,20-09-2024,C011,P15,8,8000,64000,GoFood
T39417,31/12/2025,C013,P14,1,18000,18000,Dine In 
T22377,01-Mar-2025,C018,P14,2,18000,36000,GRABFOOD
T04890,13-Apr-2024,C017,P16,1,9000,9000,Take Away
T12911,01/09/2024,C007,P17,4,12000,48000,Dine-In
T03747,2024-03-22,C004,P15,5,8000,40000,Dine In 
T25369,28-04-2025,N/A,P15,2,8000,16000,gofood
T26087,12-May-2025,C019,P12,2,45000,90000,takeaway 
T05275,21/04/2024,C012,P13,2,Rp 50.000,100000,GRABFOOD
T11050,27-Jul-2024,N/A,P10,3,15000,45000,Shopee Food
T06772,19-05-2024,C009,P17,1,12000,12000,GRABFOOD
T12352,20/08/2024,N/A,P10,1,15000,15000,DINE IN
T30887,29/07/2025,c005,P11,5,12000,60000,SHOPEEFOOD
T17667,03-Dec-2024,C006,P16,2,9000,18000,GrabFood
T18427,2024-12-14,C001,P11,2,12000,24000,Go-Food
T01853,2024-02-11,C005,P12,5,45000,225000,Take Away
T15103,14-Oct-2024,C011,P14,10,18000,180000,GOFOOD
T17604,02-12-2024,C014,P17,2,12000,24000,SHOPEEFOOD
T03288,12/03/2024,C016,P12,1,45000,45000,ShopeeFood
T15269,18-10-2024,C002,P13,3,50000,150000,ShopeeFood
T32491,2025-08-30,C003,P15,5,8000,40000,Dine-In
T03782,22/03/2024,C017,P12,1,45000,45000,Dine In 
T30607,26/07/2025,C018,P10,3,15000,45000,dine-in
T26330,2025-05-17,C001,P12,1,45000,45000,takeaway 
T17018,2024-11-22,C017,P10,2,15000,30000,GOFOOD
T03381,14-03-2024,C006,P16,2,9000,18000,Dine In 
T27316,04-06-2025,C006,P12,1,45000,45000,Go-Food
T23886,31/03/2025,C006,P15,5,8000,40000,TAKEAWAY
T33857,26/09/2025,C006,P11,1,12000,,gofood
T24130,05/04/2025,N/A,P13,2,50000,100000,Shopee Food
T14861,10-Oct-2024,C019,P14,2,18000,36000,GoFood
T37324,2025-12-02,N/A,P11,1,12000,12000,gofood
T04957,14/04/2024,c012,P14,3,18000,54000,Take Away
T12209,18-Aug-2024,C008,P12,1,45000,45000,dine-in
T30338,20-07-2025,C001,P17,1,12000,12000,GoFood
T09505,04/07/2024,C017,P15,5,8000,40000,GOFOOD
T22901,12-Mar-2025,C017,P11,6,12000,72000,Shopee Food
T38992,2025-12-26,C020,P11,1,12000,12000,Dine-In
T17069,23/11/2024,C001,P12,6,45000,270000,GOFOOD
T14234,28/09/2024,,P10,1,15000,15000,DINE IN
T10146,13-Jul-2024,C020,P17,1,12000,12000,takeaway 
T06545,15/05/2024,C019,P10,2,15000,30000,Takeaway
T39130,27/12/2025,,P17,3,12000,36000,Takeaway
T19307,27-Dec-2024,N/A,P13,2,50000,100000,Dine In 
T04241,2024-03-30,C010,P12,3,45000,135000,Dine In 
T17759,2024-12-05,C011,P16,8,Rp 9.000,72000,GOFOOD
T19463,2024-12-28,C010,P14,2,18000,36000,DINE IN
T03018,06/03/2024,-,P10,2,15000,30000,GRABFOOD
T28868,28/06/2025,C005,P17,2,12000,24000,Grab Food
T16710,2024-11-16,C012,P12,4,45000,180000,takeaway 
T37362,03/12/2025,C010,P15,3,8000,24000,GRABFOOD
T16497,11-Nov-2024,C002,P10,2,15000,30000,TAKEAWAY
T25595,2025-05-03,C008,P15,2,Rp 8.000,16000,ShopeeFood
T36906,24-Nov-2025,C020,P16,6,9000,54000,GoFood
T15263,18-Oct-2024,C018,P11,6,12000,72000,GrabFood
T37656,07-12-2025,C015,P14,2,18000,36000,Dine-In
T13808,19-Sep-2024,C008,P10,3,15000,45000,GRABFOOD
T24062,04/04/2025,C003,P12,1,45000,45000,GRABFOOD
T14550,04/10/2024,c002,P17,1,12000,12000,TAKEAWAY
T10855,24/07/2024,C002,P11,3,12000,36000,Dine-In
T14504,2024-10-03,C008,P11,1,12000,12000,gofood
T18892,21/12/2024,,P12,1,45000,45000,Shopee Food
T27786,11-06-2025,C001,P14,1,18000,18000,Grab Food
T10925,25-Jul-2024,C012,P15,6,8000,48000,Go-Food
T35754,2025-11-02,C004,P15,1,8000,,dine-in
T13926,21-Sep-2024,C009,P12,1,Rp 45.000,45000,GrabFood
T37181,30/11/2025,C007,P15,1,8000,8000,Take Away
T01122,28-Jan-2024,C014,P16,2,9000,18000,gofood
T09304,30-Jun-2024,N/A,P17,3,12000,36000,Dine-In
T33308,14/09/2025,C012,P14,1,18000,18000,GOFOOD
T11728,08-Aug-2024,,P15,1,8000,8000,Go-Food
T17799,2024-12-06,C002,P13,2,Rp 50.000,100000,Take Away
T35975,07-11-2025,C007,P13,2,50000,100000,TAKEAWAY
T29771,13-Jul-2025,C020,P15,3,8000,24000,GrabFood
T35732,02-Nov-2025,C012,P17,1,12000,12000,Grab Food
T03642,19-Mar-2024,C016,P15,1,8000,8000,DINE IN
T13607,15/09/2024,C011,P14,6,18000,108000,Take Away
T00599,15/01/2024,,P14,1 pcs,18000,18000,DINE IN
T39049,27-12-2025,-,P15,2,8000,16000,Dine-In
T30813,2025-07-27,,P10,3,15000,45000,GOFOOD
T24973,20-Apr-2025,N/A,P15,3,8000,24000,GOFOOD
T17714,04-Dec-2024,C015,P11,2,12000,24000,Go-Food
T20878,29-Jan-2025,N/A,P10,1,15000,15000,Go-Food
T17838,06-Dec-2024,C005,P12,5 pcs,45000,225000,SHOPEEFOOD
T07462,2024-06-02,C012,P15,5,8000,40000,takeaway 
T17537,2024-12-01,C009,P10,2,15000,,takeaway 
T27050,31/05/2025,C020,P11,4,12000,48000,Shopee Food
T17911,07/12/2024,C020,P15,1,8000,8000,gofood
T36472,16-Nov-2025,C008,P10,1,15000,15000,Grab Food
T30414,22-Jul-2025,,P12,4,45000,180000,Dine In 
T17252,26/11/2024,,P17,1,12000,12000,DINE IN
T16917,20-11-2024,,P15,3 pcs,8000,,GoFood
T12704,28-08-2024,C011,P16,10,9000,90000,ShopeeFood
T07506,02-06-2024,N/A,P12,5,Rp 45.000,225000,GrabFood
T21736,2025-02-15,C004,P14,3,18000,54000,Dine-In
T23952,02-Apr-2025,,P13,5,50000,250000,ShopeeFood
T22231,2025-02-26,C012,P11,2,12000,24000,Dine In 
T11577,04-Aug-2024,C013,P16,6,9000,54000,GRABFOOD
T01325,2024-02-02,C002,P15,3,8000,24000,DINE IN
T31858,17-08-2025,C008,P11,5,12000,60000,Grab Food
T27840,12/06/2025,C005,P13,1,50000,50000,GOFOOD
T20098,11/01/2025,C019,P11,3,12000,36000,Dine-In
T31353,07/08/2025,C018,P13,1,50000,50000,DINE IN
