response_id,response_date,customer_id,channel_source,nps_score,category,top_complaint,would_recommend,comment_id
NPS-010802,2025-06-28,CUST-507527,in_store,7,Passive,tidak_ada_komplain,yes,CMT-010802
NPS-010906,2025-06-28,CUST-146838,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-011347,2025-06-28,CUST-650771,apps,8,Passive,cs_lambat,yes,
NPS-011774,2025-06-28,CUST-770308,apps,8,Passive,kasir_lama,yes,
NPS-000010,2025-06-29,CUST-382715,in_store,5,Detractor,harga_mahal,no,
NPS-000140,2025-06-29,CUST-619278,in_store,1,Detractor,harga_mahal,definitely_no,
NPS-001514,2025-06-29,CUST-524381,apps,9,Promoter,tidak_ada_komplain,yes,CMT-001514
NPS-001736,2025-06-29,CUST-883070,apps,10,Promoter,cs_lambat,yes,CMT-001736
NPS-002273,2025-06-29,CUST-942716,apps,10,Promoter,tidak_ada_komplain,yes,CMT-002273
NPS-002358,2025-06-29,CUST-156383,apps,4,Detractor,aplikasi_lambat,definitely_no,CMT-002358
NPS-002495,2025-06-29,CUST-838976,apps,5,Detractor,stok_tidak_akurat,no,CMT-002495
NPS-002887,2025-06-29,CUST-732488,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-003052,2025-06-29,CUST-630407,in_store,9,Promoter,harga_mahal,yes,CMT-003052
NPS-003745,2025-06-29,CUST-666672,in_store,9,Promoter,kasir_lama,yes,
NPS-003852,2025-06-29,CUST-106652,apps,10,Promoter,tidak_ada_komplain,yes,CMT-003852
NPS-004191,2025-06-29,CUST-417287,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-004840,2025-06-29,CUST-681146,in_store,0,Detractor,kasir_lama,definitely_no,
NPS-005112,2025-06-29,CUST-602321,apps,3,Detractor,stok_tidak_akurat,definitely_no,
NPS-005293,2025-06-29,CUST-975226,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-005565,2025-06-29,CUST-832824,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-005565
NPS-005844,2025-06-29,CUST-923672,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-006075,2025-06-29,CUST-180736,apps,10,Promoter,tidak_ada_komplain,yes,CMT-006075
NPS-006441,2025-06-29,CUST-464475,in_store,6,Detractor,obat_tidak_lengkap,no,CMT-006441
NPS-006638,2025-06-29,CUST-640892,in_store,0,Detractor,harga_mahal,definitely_no,CMT-006638
NPS-006746,2025-06-29,CUST-197560,apps,2,Detractor,aplikasi_lambat,definitely_no,CMT-006746
NPS-007016,2025-06-29,CUST-402839,apps,9,Promoter,tidak_ada_komplain,yes,CMT-007016
NPS-007190,2025-06-29,CUST-792887,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-007190
NPS-007772,2025-06-29,CUST-367642,apps,7,Passive,tidak_ada_komplain,yes,CMT-007772
NPS-007779,2025-06-29,CUST-109232,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-008391,2025-06-29,CUST-725309,apps,4,Detractor,stok_tidak_akurat,definitely_no,
NPS-008415,2025-06-29,CUST-678585,in_store,2,Detractor,obat_tidak_lengkap,definitely_no,
NPS-008703,2025-06-29,CUST-753019,apps,10,Promoter,aplikasi_lambat,yes,
NPS-008788,2025-06-29,CUST-224146,in_store,10,Promoter,harga_mahal,yes,CMT-008788
NPS-008923,2025-06-29,CUST-878034,apps,9,Promoter,kasir_lama,yes,CMT-008923
NPS-009168,2025-06-29,CUST-971339,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-009431,2025-06-29,CUST-359031,in_store,7,Passive,aplikasi_lambat,yes,CMT-009431
NPS-009605,2025-06-29,CUST-501044,in_store,6,Detractor,harga_mahal,no,CMT-009605
NPS-009620,2025-06-29,CUST-146653,apps,7,Passive,tidak_ada_komplain,yes,
NPS-009959,2025-06-29,CUST-443418,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-010422,2025-06-29,CUST-966039,apps,4,Detractor,aplikasi_lambat,definitely_no,
NPS-011412,2025-06-29,CUST-898702,apps,7,Passive,tidak_ada_komplain,yes,CMT-011412
NPS-000158,2025-06-30,CUST-416306,b2b,7,Passive,tidak_ada_komplain,yes,
NPS-000407,2025-06-30,CUST-741593,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-000412,2025-06-30,CUST-683550,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-000726,2025-06-30,CUST-520772,in_store,3,Detractor,obat_tidak_lengkap,definitely_no,CMT-000726
NPS-001191,2025-06-30,CUST-268025,in_store,5,Detractor,obat_tidak_lengkap,no,CMT-001191
NPS-001574,2025-06-30,CUST-587364,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-002476,2025-06-30,CUST-912085,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-002628,2025-06-30,CUST-557751,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-003125,2025-06-30,CUST-725787,in_store,5,Detractor,kasir_lama,no,CMT-003125
NPS-004070,2025-06-30,CUST-643971,b2b,8,Passive,pengiriman_lambat,yes,
NPS-006470,2025-06-30,CUST-275022,in_store,3,Detractor,cs_lambat,definitely_no,
NPS-006476,2025-06-30,CUST-814405,apps,1,Detractor,cs_lambat,definitely_no,CMT-006476
NPS-006834,2025-06-30,CUST-907521,in_store,9,Promoter,stok_tidak_akurat,yes,
NPS-007033,2025-06-30,CUST-959448,apps,8,Passive,tidak_ada_komplain,yes,CMT-007033
NPS-007328,2025-06-30,CUST-760270,apps,1,Detractor,harga_mahal,definitely_no,
NPS-007961,2025-06-30,CUST-155547,b2b,2,Detractor,kasir_lama,definitely_no,CMT-007961
NPS-008108,2025-06-30,CUST-486528,b2b,9,Promoter,obat_tidak_lengkap,yes,
NPS-008119,2025-06-30,CUST-420162,in_store,6,Detractor,harga_mahal,no,
NPS-009159,2025-06-30,CUST-161497,b2b,8,Passive,obat_tidak_lengkap,yes,
NPS-009258,2025-06-30,CUST-762112,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-009749,2025-06-30,CUST-221738,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-009749
NPS-010010,2025-06-30,CUST-229855,apps,9,Promoter,harga_mahal,yes,
NPS-010427,2025-06-30,CUST-966497,in_store,0,Detractor,harga_mahal,definitely_no,
NPS-010563,2025-06-30,CUST-680908,b2b,10,Promoter,stok_tidak_akurat,yes,
NPS-010634,2025-06-30,CUST-830594,in_store,6,Detractor,obat_tidak_lengkap,no,CMT-010634
NPS-011070,2025-06-30,CUST-336633,apps,6,Detractor,stok_tidak_akurat,no,
NPS-011938,2025-06-30,CUST-593436,in_store,8,Passive,cs_lambat,yes,
NPS-000244,2025-07-01,CUST-921993,apps,7,Passive,tidak_ada_komplain,yes,CMT-000244
NPS-000564,2025-07-01,CUST-432895,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-000657,2025-07-01,CUST-316751,in_store,10,Promoter,cs_lambat,yes,
NPS-001709,2025-07-01,CUST-410637,apps,1,Detractor,cs_lambat,definitely_no,
NPS-001930,2025-07-01,CUST-617353,in_store,10,Promoter,aplikasi_lambat,yes,
NPS-002056,2025-07-01,CUST-299829,apps,5,Detractor,stok_tidak_akurat,no,CMT-002056
NPS-002081,2025-07-01,CUST-549331,in_store,1,Detractor,harga_mahal,definitely_no,
NPS-003357,2025-07-01,CUST-399388,apps,8,Passive,tidak_ada_komplain,yes,
NPS-003373,2025-07-01,CUST-390763,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-003622,2025-07-01,CUST-293161,apps,10,Promoter,tidak_ada_komplain,yes,CMT-003622
NPS-004091,2025-07-01,CUST-866461,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-004091
NPS-004118,2025-07-01,CUST-746167,b2b,8,Passive,tidak_ada_komplain,yes,
NPS-004313,2025-07-01,CUST-810494,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-004491,2025-07-01,CUST-453796,apps,8,Passive,obat_tidak_lengkap,yes,CMT-004491
NPS-004705,2025-07-01,CUST-580818,b2b,10,Promoter,stok_tidak_akurat,yes,CMT-004705
NPS-005268,2025-07-01,CUST-565972,in_store,4,Detractor,obat_tidak_lengkap,definitely_no,CMT-005268
NPS-005711,2025-07-01,CUST-563678,in_store,9,Promoter,stok_tidak_akurat,yes,
NPS-006073,2025-07-01,CUST-672901,apps,2,Detractor,harga_mahal,definitely_no,
NPS-006079,2025-07-01,CUST-187074,in_store,6,Detractor,cs_lambat,no,
NPS-006113,2025-07-01,CUST-590894,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-006299,2025-07-01,CUST-101710,in_store,8,Passive,obat_tidak_lengkap,yes,
NPS-006751,2025-07-01,CUST-841585,b2b,7,Passive,stok_tidak_akurat,yes,
NPS-006844,2025-07-01,CUST-240305,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-006946,2025-07-01,CUST-180939,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-007293,2025-07-01,CUST-778587,apps,9,Promoter,pengiriman_lambat,yes,CMT-007293
NPS-007740,2025-07-01,CUST-126854,apps,8,Passive,tidak_ada_komplain,yes,CMT-007740
NPS-007927,2025-07-01,CUST-523237,apps,5,Detractor,cs_lambat,no,
NPS-008096,2025-07-01,CUST-380173,apps,7,Passive,tidak_ada_komplain,yes,CMT-008096
NPS-008622,2025-07-01,CUST-124679,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-009475,2025-07-01,CUST-156525,in_store,7,Passive,tidak_ada_komplain,yes,CMT-009475
NPS-009611,2025-07-01,CUST-989205,apps,8,Passive,tidak_ada_komplain,yes,
NPS-009769,2025-07-01,CUST-338860,apps,8,Passive,kasir_lama,yes,CMT-009769
NPS-009902,2025-07-01,CUST-450416,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-010228,2025-07-01,CUST-855224,apps,8,Passive,tidak_ada_komplain,yes,
NPS-010400,2025-07-01,CUST-885259,in_store,0,Detractor,kasir_lama,definitely_no,
NPS-010607,2025-07-01,CUST-233546,apps,9,Promoter,tidak_ada_komplain,yes,CMT-010607
NPS-010641,2025-07-01,CUST-794232,in_store,5,Detractor,kasir_lama,no,
NPS-011078,2025-07-01,CUST-794995,apps,8,Passive,tidak_ada_komplain,yes,CMT-011078
NPS-011089,2025-07-01,CUST-872855,apps,6,Detractor,cs_lambat,no,
NPS-011475,2025-07-01,CUST-291543,in_store,6,Detractor,obat_tidak_lengkap,no,CMT-011475
NPS-011649,2025-07-01,CUST-109068,apps,0,Detractor,stok_tidak_akurat,definitely_no,CMT-011649
NPS-011727,2025-07-01,CUST-773437,apps,3,Detractor,stok_tidak_akurat,definitely_no,
NPS-000416,2025-07-02,CUST-813908,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-000618,2025-07-02,CUST-683449,in_store,2,Detractor,cs_lambat,definitely_no,CMT-000618
NPS-000646,2025-07-02,CUST-615290,apps,3,Detractor,harga_mahal,definitely_no,CMT-000646
NPS-000722,2025-07-02,CUST-524254,in_store,7,Passive,stok_tidak_akurat,yes,CMT-000722
NPS-001994,2025-07-02,CUST-107563,apps,5,Detractor,stok_tidak_akurat,no,CMT-001994
NPS-002346,2025-07-02,CUST-600714,apps,8,Passive,tidak_ada_komplain,yes,
NPS-002917,2025-07-02,CUST-727651,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-002918,2025-07-02,CUST-104228,b2b,8,Passive,tidak_ada_komplain,yes,CMT-002918
NPS-003067,2025-07-02,CUST-322273,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-003067
NPS-003708,2025-07-02,CUST-602593,in_store,7,Passive,kasir_lama,yes,CMT-003708
NPS-003720,2025-07-02,CUST-767146,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-003720
NPS-004470,2025-07-02,CUST-462328,in_store,10,Promoter,cs_lambat,yes,
NPS-004839,2025-07-02,CUST-940934,apps,0,Detractor,harga_mahal,definitely_no,
NPS-004949,2025-07-02,CUST-107689,apps,5,Detractor,cs_lambat,no,
NPS-006131,2025-07-02,CUST-538295,in_store,4,Detractor,obat_tidak_lengkap,definitely_no,
NPS-006345,2025-07-02,CUST-759514,apps,6,Detractor,cs_lambat,no,
NPS-006547,2025-07-02,CUST-235076,b2b,3,Detractor,harga_mahal,definitely_no,
NPS-006644,2025-07-02,CUST-260845,b2b,8,Passive,harga_mahal,yes,
NPS-006753,2025-07-02,CUST-763559,in_store,10,Promoter,obat_tidak_lengkap,yes,
NPS-007307,2025-07-02,CUST-190075,apps,2,Detractor,cs_lambat,definitely_no,
NPS-007376,2025-07-02,CUST-724782,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-007376
NPS-007593,2025-07-02,CUST-261695,apps,6,Detractor,cs_lambat,no,
NPS-007728,2025-07-02,CUST-980999,in_store,10,Promoter,obat_tidak_lengkap,yes,
NPS-007942,2025-07-02,CUST-577269,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-008072,2025-07-02,CUST-357510,apps,9,Promoter,kasir_lama,yes,CMT-008072
NPS-008350,2025-07-02,CUST-500983,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-008686,2025-07-02,CUST-414459,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-009108,2025-07-02,CUST-212376,apps,8,Passive,tidak_ada_komplain,yes,
NPS-009451,2025-07-02,CUST-781206,in_store,10,Promoter,stok_tidak_akurat,yes,
NPS-010344,2025-07-02,CUST-691905,in_store,1,Detractor,kasir_lama,definitely_no,
NPS-010539,2025-07-02,CUST-969788,in_store,8,Passive,cs_lambat,yes,CMT-010539
NPS-011294,2025-07-02,CUST-308701,in_store,10,Promoter,cs_lambat,yes,
NPS-011390,2025-07-02,CUST-550552,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-011390
NPS-011613,2025-07-02,CUST-675417,in_store,7,Passive,tidak_ada_komplain,yes,CMT-011613
NPS-011717,2025-07-02,CUST-860136,apps,7,Passive,tidak_ada_komplain,yes,
NPS-000624,2025-07-03,CUST-994134,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-000816,2025-07-03,CUST-132068,in_store,10,Promoter,kasir_lama,yes,
NPS-000975,2025-07-03,CUST-365413,in_store,8,Passive,tidak_ada_komplain,yes,CMT-000975
NPS-001202,2025-07-03,CUST-315379,b2b,5,Detractor,obat_tidak_lengkap,no,
NPS-001476,2025-07-03,CUST-357187,in_store,7,Passive,tidak_ada_komplain,yes,CMT-001476
NPS-002222,2025-07-03,CUST-754432,in_store,0,Detractor,obat_tidak_lengkap,definitely_no,CMT-002222
NPS-002713,2025-07-03,CUST-228407,in_store,7,Passive,tidak_ada_komplain,yes,CMT-002713
NPS-002966,2025-07-03,CUST-510846,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-002982,2025-07-03,CUST-327472,in_store,5,Detractor,cs_lambat,no,CMT-002982
NPS-003406,2025-07-03,CUST-482620,b2b,9,Promoter,pengiriman_lambat,yes,
NPS-003460,2025-07-03,CUST-193722,apps,7,Passive,tidak_ada_komplain,yes,
NPS-003659,2025-07-03,CUST-970219,in_store,7,Passive,tidak_ada_komplain,yes,CMT-003659
NPS-003807,2025-07-03,CUST-372858,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-003807
NPS-004695,2025-07-03,CUST-487392,apps,10,Promoter,pengiriman_lambat,yes,
NPS-005013,2025-07-03,CUST-636660,apps,3,Detractor,cs_lambat,definitely_no,
NPS-006053,2025-07-03,CUST-683930,apps,9,Promoter,tidak_ada_komplain,yes,CMT-006053
NPS-006218,2025-07-03,CUST-574503,apps,1,Detractor,cs_lambat,definitely_no,
NPS-006353,2025-07-03,CUST-459675,b2b,9,Promoter,tidak_ada_komplain,yes,
NPS-007149,2025-07-03,CUST-754892,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-007149
NPS-007486,2025-07-03,CUST-316533,apps,3,Detractor,stok_tidak_akurat,definitely_no,
NPS-007813,2025-07-03,CUST-196631,in_store,7,Passive,tidak_ada_komplain,yes,CMT-007813
NPS-008220,2025-07-03,CUST-243445,in_store,5,Detractor,kasir_lama,no,CMT-008220
NPS-008501,2025-07-03,CUST-990384,apps,1,Detractor,aplikasi_lambat,definitely_no,CMT-008501
NPS-008506,2025-07-03,CUST-994013,in_store,7,Passive,harga_mahal,yes,
NPS-008620,2025-07-03,CUST-635955,apps,7,Passive,tidak_ada_komplain,yes,
NPS-009504,2025-07-03,CUST-964722,apps,3,Detractor,stok_tidak_akurat,definitely_no,CMT-009504
NPS-010195,2025-07-03,CUST-695032,in_store,4,Detractor,cs_lambat,definitely_no,
NPS-010340,2025-07-03,CUST-300208,in_store,0,Detractor,obat_tidak_lengkap,definitely_no,
NPS-010501,2025-07-03,CUST-165584,apps,6,Detractor,harga_mahal,no,CMT-010501
NPS-010637,2025-07-03,CUST-387419,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-010637
NPS-011518,2025-07-03,CUST-221677,apps,9,Promoter,aplikasi_lambat,yes,CMT-011518
NPS-011600,2025-07-03,CUST-387087,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-011600
NPS-011756,2025-07-03,CUST-173795,apps,8,Passive,tidak_ada_komplain,yes,CMT-011756
NPS-011980,2025-07-03,CUST-222029,in_store,5,Detractor,cs_lambat,no,
NPS-011988,2025-07-03,CUST-820290,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-000745,2025-07-04,CUST-837888,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-000745
NPS-001440,2025-07-04,CUST-865227,apps,8,Passive,kasir_lama,yes,CMT-001440
NPS-001650,2025-07-04,CUST-379922,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-001779,2025-07-04,CUST-657444,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-001894,2025-07-04,CUST-852723,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-001928,2025-07-04,CUST-101039,b2b,7,Passive,tidak_ada_komplain,yes,CMT-001928
NPS-001952,2025-07-04,CUST-554820,b2b,10,Promoter,harga_mahal,yes,
NPS-002166,2025-07-04,CUST-260746,apps,6,Detractor,harga_mahal,no,CMT-002166
NPS-002509,2025-07-04,CUST-328359,apps,6,Detractor,stok_tidak_akurat,no,
NPS-003141,2025-07-04,CUST-276363,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-003570,2025-07-04,CUST-473316,in_store,1,Detractor,harga_mahal,definitely_no,CMT-003570
NPS-003662,2025-07-04,CUST-635328,in_store,7,Passive,tidak_ada_komplain,yes,CMT-003662
NPS-003705,2025-07-04,CUST-121760,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-003705
NPS-003734,2025-07-04,CUST-481451,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-004232,2025-07-04,CUST-660472,in_store,3,Detractor,obat_tidak_lengkap,definitely_no,
NPS-004283,2025-07-04,CUST-563317,in_store,8,Passive,tidak_ada_komplain,yes,CMT-004283
NPS-004594,2025-07-04,CUST-899723,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-004974,2025-07-04,CUST-450111,apps,0,Detractor,aplikasi_lambat,definitely_no,
NPS-006100,2025-07-04,CUST-528181,b2b,10,Promoter,tidak_ada_komplain,yes,
NPS-006150,2025-07-04,CUST-639179,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-006937,2025-07-04,CUST-578216,in_store,7,Passive,cs_lambat,yes,CMT-006937
NPS-007050,2025-07-04,CUST-486317,apps,7,Passive,pengiriman_lambat,yes,
NPS-007379,2025-07-04,CUST-694001,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-007465,2025-07-04,CUST-225627,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-007466,2025-07-04,CUST-523095,in_store,7,Passive,tidak_ada_komplain,yes,CMT-007466
NPS-007693,2025-07-04,CUST-493180,apps,6,Detractor,aplikasi_lambat,no,
NPS-007790,2025-07-04,CUST-904689,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-008112,2025-07-04,CUST-234056,apps,10,Promoter,obat_tidak_lengkap,yes,
NPS-008289,2025-07-04,CUST-761510,apps,10,Promoter,tidak_ada_komplain,yes,CMT-008289
NPS-009291,2025-07-04,CUST-967543,in_store,8,Passive,tidak_ada_komplain,yes,CMT-009291
NPS-009457,2025-07-04,CUST-802206,apps,9,Promoter,cs_lambat,yes,
NPS-009982,2025-07-04,CUST-370472,apps,4,Detractor,stok_tidak_akurat,definitely_no,CMT-009982
NPS-010677,2025-07-04,CUST-329568,in_store,9,Promoter,pengiriman_lambat,yes,CMT-010677
NPS-011533,2025-07-04,CUST-160615,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-011604,2025-07-04,CUST-950354,in_store,8,Passive,tidak_ada_komplain,yes,CMT-011604
NPS-000304,2025-07-05,CUST-598508,in_store,9,Promoter,obat_tidak_lengkap,yes,
NPS-000539,2025-07-05,CUST-312131,apps,10,Promoter,pengiriman_lambat,yes,CMT-000539
NPS-000644,2025-07-05,CUST-107567,in_store,1,Detractor,cs_lambat,definitely_no,
NPS-001418,2025-07-05,CUST-899672,in_store,6,Detractor,harga_mahal,no,CMT-001418
NPS-001655,2025-07-05,CUST-816041,in_store,8,Passive,harga_mahal,yes,
NPS-001738,2025-07-05,CUST-305871,apps,5,Detractor,aplikasi_lambat,no,CMT-001738
NPS-002595,2025-07-05,CUST-678485,apps,4,Detractor,harga_mahal,definitely_no,CMT-002595
NPS-002929,2025-07-05,CUST-321575,in_store,6,Detractor,obat_tidak_lengkap,no,
NPS-002993,2025-07-05,CUST-636168,apps,8,Passive,tidak_ada_komplain,yes,CMT-002993
NPS-003384,2025-07-05,CUST-540652,apps,10,Promoter,tidak_ada_komplain,yes,CMT-003384
NPS-003580,2025-07-05,CUST-729027,in_store,8,Passive,kasir_lama,yes,CMT-003580
NPS-003762,2025-07-05,CUST-936853,apps,5,Detractor,harga_mahal,no,
NPS-004584,2025-07-05,CUST-168428,in_store,1,Detractor,harga_mahal,definitely_no,
NPS-004609,2025-07-05,CUST-251073,in_store,7,Passive,tidak_ada_komplain,yes,CMT-004609
NPS-004852,2025-07-05,CUST-708766,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-005233,2025-07-05,CUST-993511,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-005336,2025-07-05,CUST-926600,apps,10,Promoter,tidak_ada_komplain,yes,CMT-005336
NPS-005593,2025-07-05,CUST-121338,in_store,10,Promoter,harga_mahal,yes,
NPS-006199,2025-07-05,CUST-577883,in_store,9,Promoter,stok_tidak_akurat,yes,
NPS-006484,2025-07-05,CUST-980090,in_store,9,Promoter,cs_lambat,yes,
NPS-006528,2025-07-05,CUST-272257,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-006528
NPS-006907,2025-07-05,CUST-555735,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-006960,2025-07-05,CUST-826333,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-007093,2025-07-05,CUST-570767,apps,4,Detractor,aplikasi_lambat,definitely_no,
NPS-008091,2025-07-05,CUST-675111,in_store,7,Passive,stok_tidak_akurat,yes,CMT-008091
NPS-008241,2025-07-05,CUST-431083,apps,6,Detractor,stok_tidak_akurat,no,CMT-008241
NPS-008820,2025-07-05,CUST-593070,b2b,9,Promoter,tidak_ada_komplain,yes,
NPS-009208,2025-07-05,CUST-897916,in_store,7,Passive,tidak_ada_komplain,yes,CMT-009208
NPS-009466,2025-07-05,CUST-140022,apps,9,Promoter,aplikasi_lambat,yes,
NPS-009515,2025-07-05,CUST-682187,apps,10,Promoter,obat_tidak_lengkap,yes,
NPS-009518,2025-07-05,CUST-324091,apps,3,Detractor,stok_tidak_akurat,definitely_no,CMT-009518
NPS-010037,2025-07-05,CUST-260657,in_store,7,Passive,tidak_ada_komplain,yes,CMT-010037
NPS-010185,2025-07-05,CUST-330121,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-010500,2025-07-05,CUST-992628,in_store,2,Detractor,harga_mahal,definitely_no,CMT-010500
NPS-010649,2025-07-05,CUST-676319,apps,6,Detractor,harga_mahal,no,CMT-010649
NPS-010949,2025-07-05,CUST-438249,in_store,10,Promoter,pengiriman_lambat,yes,CMT-010949
NPS-010951,2025-07-05,CUST-158609,in_store,9,Promoter,cs_lambat,yes,CMT-010951
NPS-010955,2025-07-05,CUST-282142,apps,6,Detractor,harga_mahal,no,
NPS-011067,2025-07-05,CUST-880426,in_store,9,Promoter,cs_lambat,yes,
NPS-011474,2025-07-05,CUST-432228,apps,10,Promoter,tidak_ada_komplain,yes,CMT-011474
NPS-000047,2025-07-06,CUST-772720,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-000352,2025-07-06,CUST-979286,apps,1,Detractor,stok_tidak_akurat,definitely_no,
NPS-001408,2025-07-06,CUST-727708,in_store,6,Detractor,kasir_lama,no,CMT-001408
NPS-001428,2025-07-06,CUST-430306,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-001428
NPS-002093,2025-07-06,CUST-340201,apps,10,Promoter,tidak_ada_komplain,yes,CMT-002093
NPS-002569,2025-07-06,CUST-300528,apps,8,Passive,tidak_ada_komplain,yes,CMT-002569
NPS-003423,2025-07-06,CUST-974841,apps,5,Detractor,stok_tidak_akurat,no,
NPS-004214,2025-07-06,CUST-650184,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-004414,2025-07-06,CUST-419421,b2b,10,Promoter,tidak_ada_komplain,yes,
NPS-004443,2025-07-06,CUST-222452,b2b,10,Promoter,tidak_ada_komplain,yes,CMT-004443
NPS-005078,2025-07-06,CUST-713147,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-005759,2025-07-06,CUST-524727,apps,10,Promoter,tidak_ada_komplain,yes,CMT-005759
NPS-006290,2025-07-06,CUST-711190,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-006998,2025-07-06,CUST-152776,apps,6,Detractor,cs_lambat,no,
