ticket_id,created_at,customer_id,category,description,priority,status,agent_id,response_time_hours,resolved_at,source
TKT-001019,2025-09-08 00:00:00,CUST-259024,slow_response,Sample complaint description 1019,low,closed,AGT-036,43,2025-09-09 19:00:00,phone
TKT-001077,2025-09-08 00:00:00,CUST-344731,error_pembayaran,Sample complaint description 1077,medium,closed,AGT-024,39,2025-09-09 15:00:00,whatsapp
TKT-001226,2025-09-08 00:00:00,CUST-924143,STOCK_INACCURATE,Sample complaint description 1226,medium,closed,AGT-043,71,2025-09-10 23:00:00,apps
TKT-001498,2025-09-08 00:00:00,CUST-208922,stock_issue,Sample complaint description 1498,medium,closed,AGT-036,18,2025-09-08 18:00:00,phone
TKT-001711,2025-09-08 00:00:00,CUST-640880,error_pembayaran,Sample complaint description 1711,low,closed,AGT-006,71,2025-09-10 23:00:00,whatsapp
TKT-001783,2025-09-08 00:00:00,CUST-613725,error_pembayaran,Sample complaint description 1783,low,closed,AGT-025,12,2025-09-08 12:00:00,apps
TKT-001966,2025-09-08 00:00:00,CUST-765340,error_pembayaran,Sample complaint description 1966,medium,open,AGT-040,54,,phone
TKT-002556,2025-09-08 00:00:00,CUST-448712,obat_salah,Sample complaint description 2556,low,closed,AGT-031,42,2025-09-09 18:00:00,apps
TKT-002558,2025-09-08 00:00:00,CUST-920484,cs_lambat,Sample complaint description 2558,medium,closed,AGT-005,33,2025-09-09 09:00:00,whatsapp
TKT-002745,2025-09-08 00:00:00,CUST-354203,cs_lambat,Sample complaint description 2745,low,closed,AGT-011,37,2025-09-09 13:00:00,apps
TKT-002794,2025-09-08 00:00:00,CUST-287168,STOCK_INACCURATE,Sample complaint description 2794,low,closed,AGT-014,40,2025-09-09 16:00:00,whatsapp
TKT-002871,2025-09-08 00:00:00,CUST-948189,stock_issue,Sample complaint description 2871,low,closed,AGT-021,47,2025-09-09 23:00:00,apps
TKT-003077,2025-09-08 00:00:00,CUST-634441,stock_issue,Sample complaint description 3077,low,closed,AGT-033,36,2025-09-09 12:00:00,phone
TKT-003565,2025-09-08 00:00:00,CUST-569041,slow_response,Sample complaint description 3565,low,closed,AGT-016,45,2025-09-09 21:00:00,phone
TKT-003922,2025-09-08 00:00:00,CUST-500509,error_pembayaran,Sample complaint description 3922,medium,closed,AGT-010,69,2025-09-10 21:00:00,website
TKT-003927,2025-09-08 00:00:00,CUST-423047,STOCK_INACCURATE,Sample complaint description 3927,low,closed,AGT-010,26,2025-09-09 02:00:00,phone
TKT-004179,2025-09-08 00:00:00,CUST-703392,stock_issue,Sample complaint description 4179,low,open,AGT-020,46,,whatsapp
TKT-004846,2025-09-08 00:00:00,CUST-150301,stok_kosong_apps,Sample complaint description 4846,low,closed,AGT-016,13,2025-09-08 13:00:00,apps
TKT-000018,2025-09-09 00:00:00,CUST-473406,stok_tidak_akurat_apps,Sample complaint description 18,high,closed,AGT-014,61,2025-09-11 13:00:00,phone
TKT-000255,2025-09-09 00:00:00,CUST-412705,stok_kosong_apps,Sample complaint description 255,low,closed,AGT-032,47,2025-09-10 23:00:00,phone
TKT-001437,2025-09-09 00:00:00,CUST-912482,pengiriman_lambat,Sample complaint description 1437,high,closed,AGT-045,34,2025-09-10 10:00:00,website
TKT-001667,2025-09-09 00:00:00,CUST-181481,stock_issue,Sample complaint description 1667,medium,closed,AGT-037,46,2025-09-10 22:00:00,whatsapp
TKT-001681,2025-09-09 00:00:00,CUST-337379,STOCK_INACCURATE,Sample complaint description 1681,medium,closed,AGT-045,18,2025-09-09 18:00:00,website
TKT-001707,2025-09-09 00:00:00,CUST-278985,response_slow,Sample complaint description 1707,medium,closed,AGT-016,32,2025-09-10 08:00:00,whatsapp
TKT-001786,2025-09-09 00:00:00,CUST-734114,response_slow,Sample complaint description 1786,medium,closed,AGT-018,39,2025-09-10 15:00:00,website
TKT-002111,2025-09-09 00:00:00,CUST-921508,STOCK_INACCURATE,Sample complaint description 2111,low,closed,AGT-027,67,2025-09-11 19:00:00,whatsapp
TKT-002476,2025-09-09 00:00:00,CUST-520375,slow_response,Sample complaint description 2476,low,closed,AGT-037,60,2025-09-11 12:00:00,apps
TKT-002908,2025-09-09 00:00:00,CUST-437092,stock_issue,Sample complaint description 2908,high,closed,AGT-009,60,2025-09-11 12:00:00,phone
TKT-003558,2025-09-09 00:00:00,CUST-456010,slow_response,Sample complaint description 3558,low,closed,AGT-027,50,2025-09-11 02:00:00,website
TKT-003599,2025-09-09 00:00:00,CUST-524944,error_pembayaran,Sample complaint description 3599,medium,closed,AGT-019,32,2025-09-10 08:00:00,apps
TKT-003870,2025-09-09 00:00:00,CUST-703298,aplikasi_crash,Sample complaint description 3870,high,closed,AGT-006,39,2025-09-10 15:00:00,website
TKT-004082,2025-09-09 00:00:00,CUST-375097,cs_lambat,Sample complaint description 4082,low,closed,AGT-024,22,2025-09-09 22:00:00,apps
TKT-004938,2025-09-09 00:00:00,CUST-129861,error_pembayaran,Sample complaint description 4938,low,closed,AGT-026,40,2025-09-10 16:00:00,whatsapp
TKT-000064,2025-09-10 00:00:00,CUST-382967,stok_tidak_akurat_apps,Sample complaint description 64,high,closed,AGT-045,41,2025-09-11 17:00:00,whatsapp
TKT-000122,2025-09-10 00:00:00,CUST-269035,pengiriman_lambat,Sample complaint description 122,medium,closed,AGT-009,10,2025-09-10 10:00:00,phone
TKT-000238,2025-09-10 00:00:00,CUST-883806,STOCK_INACCURATE,Sample complaint description 238,medium,closed,AGT-031,69,2025-09-12 21:00:00,apps
TKT-000703,2025-09-10 00:00:00,CUST-744432,response_slow,Sample complaint description 703,medium,closed,AGT-015,65,2025-09-12 17:00:00,phone
TKT-001481,2025-09-10 00:00:00,CUST-994190,stock_issue,Sample complaint description 1481,medium,closed,AGT-030,49,2025-09-12 01:00:00,whatsapp
TKT-001499,2025-09-10 00:00:00,CUST-958732,cs_lambat,Sample complaint description 1499,low,closed,AGT-017,23,2025-09-10 23:00:00,website
TKT-001513,2025-09-10 00:00:00,CUST-436797,stok_kosong_apps,Sample complaint description 1513,low,closed,AGT-027,46,2025-09-11 22:00:00,phone
TKT-001660,2025-09-10 00:00:00,CUST-233614,slow_response,Sample complaint description 1660,high,closed,AGT-008,48,2025-09-12 00:00:00,website
TKT-001732,2025-09-10 00:00:00,CUST-451949,stok_kosong_apps,Sample complaint description 1732,high,closed,AGT-041,55,2025-09-12 07:00:00,whatsapp
TKT-001855,2025-09-10 00:00:00,CUST-507523,stok_kosong_apps,Sample complaint description 1855,high,closed,AGT-044,15,2025-09-10 15:00:00,apps
TKT-002037,2025-09-10 00:00:00,CUST-300412,CS_LAMBAT,Sample complaint description 2037,low,escalated,AGT-024,57,,whatsapp
TKT-002160,2025-09-10 00:00:00,CUST-368510,slow_response,Sample complaint description 2160,medium,closed,AGT-018,66,2025-09-12 18:00:00,whatsapp
TKT-002191,2025-09-10 00:00:00,CUST-662974,stok_tidak_akurat_apps,Sample complaint description 2191,high,closed,AGT-009,46,2025-09-11 22:00:00,whatsapp
TKT-002300,2025-09-10 00:00:00,CUST-744183,stok_kosong_apps,Sample complaint description 2300,high,closed,AGT-031,72,2025-09-13 00:00:00,apps
TKT-002704,2025-09-10 00:00:00,CUST-210403,stock_issue,Sample complaint description 2704,low,closed,AGT-018,38,2025-09-11 14:00:00,apps
TKT-002887,2025-09-10 00:00:00,CUST-973435,STOCK_INACCURATE,Sample complaint description 2887,medium,closed,AGT-043,45,2025-09-11 21:00:00,phone
TKT-003153,2025-09-10 00:00:00,CUST-494432,stok_kosong_apps,Sample complaint description 3153,low,closed,AGT-013,32,2025-09-11 08:00:00,whatsapp
TKT-003475,2025-09-10 00:00:00,CUST-543504,error_pembayaran,Sample complaint description 3475,medium,closed,AGT-044,70,2025-09-12 22:00:00,website
TKT-003653,2025-09-10 00:00:00,CUST-818966,cs_lambat,Sample complaint description 3653,medium,closed,AGT-013,10,2025-09-10 10:00:00,whatsapp
TKT-003834,2025-09-10 00:00:00,CUST-288239,STOCK_INACCURATE,Sample complaint description 3834,medium,closed,AGT-017,17,2025-09-10 17:00:00,website
TKT-004127,2025-09-10 00:00:00,CUST-874974,STOCK_INACCURATE,Sample complaint description 4127,low,closed,AGT-045,10,2025-09-10 10:00:00,whatsapp
TKT-004331,2025-09-10 00:00:00,CUST-343375,CS_LAMBAT,Sample complaint description 4331,medium,closed,AGT-004,37,2025-09-11 13:00:00,website
TKT-004669,2025-09-10 00:00:00,CUST-818429,stock_issue,Sample complaint description 4669,medium,closed,AGT-008,15,2025-09-10 15:00:00,whatsapp
TKT-000341,2025-09-11 00:00:00,CUST-793960,STOCK_INACCURATE,Sample complaint description 341,high,closed,AGT-028,28,2025-09-12 04:00:00,whatsapp
TKT-000591,2025-09-11 00:00:00,CUST-607234,STOCK_INACCURATE,Sample complaint description 591,medium,escalated,AGT-009,62,,apps
TKT-000772,2025-09-11 00:00:00,CUST-330779,stok_kosong_apps,Sample complaint description 772,medium,closed,AGT-015,49,2025-09-13 01:00:00,whatsapp
TKT-000962,2025-09-11 00:00:00,CUST-850282,aplikasi_crash,Sample complaint description 962,low,open,AGT-004,55,,phone
TKT-001035,2025-09-11 00:00:00,CUST-193213,stock_issue,Sample complaint description 1035,low,open,AGT-034,45,,website
TKT-001140,2025-09-11 00:00:00,CUST-312815,stok_kosong_apps,Sample complaint description 1140,high,closed,AGT-028,60,2025-09-13 12:00:00,whatsapp
TKT-001221,2025-09-11 00:00:00,CUST-970747,stok_tidak_akurat_apps,Sample complaint description 1221,low,closed,AGT-015,70,2025-09-13 22:00:00,website
TKT-001383,2025-09-11 00:00:00,CUST-117679,stock_issue,Sample complaint description 1383,low,closed,AGT-037,56,2025-09-13 08:00:00,website
TKT-001539,2025-09-11 00:00:00,CUST-927691,response_slow,Sample complaint description 1539,high,escalated,AGT-020,55,,website
TKT-001733,2025-09-11 00:00:00,CUST-738182,cs_lambat,Sample complaint description 1733,low,closed,AGT-033,66,2025-09-13 18:00:00,apps
TKT-002032,2025-09-11 00:00:00,CUST-869658,stok_kosong_apps,Sample complaint description 2032,medium,pending,AGT-045,51,,phone
TKT-002129,2025-09-11 00:00:00,CUST-347436,slow_response,Sample complaint description 2129,high,closed,AGT-014,12,2025-09-11 12:00:00,apps
TKT-002380,2025-09-11 00:00:00,CUST-112619,stok_tidak_akurat_apps,Sample complaint description 2380,medium,closed,AGT-026,53,2025-09-13 05:00:00,phone
TKT-002435,2025-09-11 00:00:00,CUST-703507,stok_kosong_apps,Sample complaint description 2435,low,open,AGT-008,15,,whatsapp
TKT-002456,2025-09-11 00:00:00,CUST-202911,stok_kosong_apps,Sample complaint description 2456,medium,escalated,AGT-036,36,,website
TKT-002671,2025-09-11 00:00:00,CUST-454545,slow_response,Sample complaint description 2671,low,closed,AGT-034,47,2025-09-12 23:00:00,phone
TKT-002955,2025-09-11 00:00:00,CUST-631206,slow_response,Sample complaint description 2955,medium,closed,AGT-012,33,2025-09-12 09:00:00,phone
TKT-002969,2025-09-11 00:00:00,CUST-669114,obat_salah,Sample complaint description 2969,high,closed,AGT-045,19,2025-09-11 19:00:00,apps
TKT-004545,2025-09-11 00:00:00,CUST-761851,stock_issue,Sample complaint description 4545,low,pending,AGT-045,47,,apps
TKT-004856,2025-09-11 00:00:00,CUST-500597,error_pembayaran,Sample complaint description 4856,low,closed,AGT-010,27,2025-09-12 03:00:00,website
TKT-004983,2025-09-11 00:00:00,CUST-855357,stock_issue,Sample complaint description 4983,medium,closed,AGT-004,19,2025-09-11 19:00:00,whatsapp
TKT-000113,2025-09-12 00:00:00,CUST-419705,STOCK_INACCURATE,Sample complaint description 113,low,closed,AGT-035,35,2025-09-13 11:00:00,whatsapp
TKT-000638,2025-09-12 00:00:00,CUST-708036,error_pembayaran,Sample complaint description 638,low,closed,AGT-022,16,2025-09-12 16:00:00,phone
TKT-000898,2025-09-12 00:00:00,CUST-740464,STOCK_INACCURATE,Sample complaint description 898,low,closed,AGT-003,33,2025-09-13 09:00:00,whatsapp
TKT-001270,2025-09-12 00:00:00,CUST-567115,CS_LAMBAT,Sample complaint description 1270,medium,closed,AGT-007,72,2025-09-15 00:00:00,whatsapp
TKT-001479,2025-09-12 00:00:00,CUST-577470,lainnya,Sample complaint description 1479,high,closed,AGT-019,30,2025-09-13 06:00:00,phone
TKT-001505,2025-09-12 00:00:00,CUST-928060,stock_issue,Sample complaint description 1505,high,closed,AGT-039,63,2025-09-14 15:00:00,website
TKT-002108,2025-09-12 00:00:00,CUST-220559,STOCK_INACCURATE,Sample complaint description 2108,low,closed,AGT-038,55,2025-09-14 07:00:00,apps
TKT-003489,2025-09-12 00:00:00,CUST-646028,STOCK_INACCURATE,Sample complaint description 3489,medium,closed,AGT-036,69,2025-09-14 21:00:00,phone
TKT-003760,2025-09-12 00:00:00,CUST-272571,pengiriman_lambat,Sample complaint description 3760,low,closed,AGT-006,9,2025-09-12 09:00:00,phone
TKT-004001,2025-09-12 00:00:00,CUST-883309,STOCK_INACCURATE,Sample complaint description 4001,low,closed,AGT-015,68,2025-09-14 20:00:00,whatsapp
TKT-004537,2025-09-12 00:00:00,CUST-353128,cs_lambat,Sample complaint description 4537,medium,closed,AGT-005,68,2025-09-14 20:00:00,apps
TKT-004625,2025-09-12 00:00:00,CUST-169281,slow_response,Sample complaint description 4625,medium,closed,AGT-042,26,2025-09-13 02:00:00,apps
TKT-004864,2025-09-12 00:00:00,CUST-649331,stok_kosong_apps,Sample complaint description 4864,high,closed,AGT-016,52,2025-09-14 04:00:00,whatsapp
TKT-004907,2025-09-12 00:00:00,CUST-656262,STOCK_INACCURATE,Sample complaint description 4907,low,closed,AGT-018,22,2025-09-12 22:00:00,whatsapp
TKT-000150,2025-09-13 00:00:00,CUST-532494,error_pembayaran,Sample complaint description 150,high,closed,AGT-038,8,2025-09-13 08:00:00,apps
TKT-000197,2025-09-13 00:00:00,CUST-310600,STOCK_INACCURATE,Sample complaint description 197,medium,closed,AGT-008,43,2025-09-14 19:00:00,whatsapp
TKT-000334,2025-09-13 00:00:00,CUST-152537,stok_kosong_apps,Sample complaint description 334,medium,closed,AGT-042,70,2025-09-15 22:00:00,phone
TKT-000468,2025-09-13 00:00:00,CUST-393997,error_pembayaran,Sample complaint description 468,low,closed,AGT-007,57,2025-09-15 09:00:00,phone
TKT-000499,2025-09-13 00:00:00,CUST-110316,stok_tidak_akurat_apps,Sample complaint description 499,medium,closed,AGT-029,50,2025-09-15 02:00:00,whatsapp
TKT-000727,2025-09-13 00:00:00,CUST-913418,cs_lambat,Sample complaint description 727,medium,closed,AGT-013,31,2025-09-14 07:00:00,phone
TKT-000896,2025-09-13 00:00:00,CUST-142906,cs_lambat,Sample complaint description 896,high,open,AGT-037,22,,phone
TKT-001388,2025-09-13 00:00:00,CUST-155020,stok_kosong_apps,Sample complaint description 1388,low,closed,AGT-019,70,2025-09-15 22:00:00,website
TKT-001619,2025-09-13 00:00:00,CUST-862660,STOCK_INACCURATE,Sample complaint description 1619,medium,closed,AGT-009,50,2025-09-15 02:00:00,whatsapp
TKT-002174,2025-09-13 00:00:00,CUST-437573,error_pembayaran,Sample complaint description 2174,medium,closed,AGT-026,11,2025-09-13 11:00:00,apps
TKT-002837,2025-09-13 00:00:00,CUST-666758,error_pembayaran,Sample complaint description 2837,medium,closed,AGT-040,56,2025-09-15 08:00:00,apps
TKT-003034,2025-09-13 00:00:00,CUST-119735,stok_kosong_apps,Sample complaint description 3034,medium,closed,AGT-033,64,2025-09-15 16:00:00,phone
TKT-003159,2025-09-13 00:00:00,CUST-606234,stok_tidak_akurat_apps,Sample complaint description 3159,low,closed,AGT-004,36,2025-09-14 12:00:00,website
TKT-003329,2025-09-13 00:00:00,CUST-427071,cs_lambat,Sample complaint description 3329,low,closed,AGT-041,47,2025-09-14 23:00:00,phone
TKT-003733,2025-09-13 00:00:00,CUST-321761,CS_LAMBAT,Sample complaint description 3733,low,closed,AGT-021,36,2025-09-14 12:00:00,phone
TKT-003918,2025-09-13 00:00:00,CUST-522237,cs_lambat,Sample complaint description 3918,low,closed,AGT-039,10,2025-09-13 10:00:00,whatsapp
TKT-004312,2025-09-13 00:00:00,CUST-885824,pengiriman_lambat,Sample complaint description 4312,low,closed,AGT-028,23,2025-09-13 23:00:00,phone
TKT-004704,2025-09-13 00:00:00,CUST-616325,stok_kosong_apps,Sample complaint description 4704,low,closed,AGT-004,69,2025-09-15 21:00:00,website
TKT-004866,2025-09-13 00:00:00,CUST-921551,slow_response,Sample complaint description 4866,medium,closed,AGT-032,72,2025-09-16 00:00:00,apps
TKT-000309,2025-09-14 00:00:00,CUST-795272,error_pembayaran,Sample complaint description 309,medium,closed,AGT-017,59,2025-09-16 11:00:00,phone
TKT-000350,2025-09-14 00:00:00,CUST-994162,STOCK_INACCURATE,Sample complaint description 350,high,closed,AGT-039,23,2025-09-14 23:00:00,website
TKT-000381,2025-09-14 00:00:00,CUST-797268,response_slow,Sample complaint description 381,low,closed,AGT-024,36,2025-09-15 12:00:00,phone
TKT-000611,2025-09-14 00:00:00,CUST-746030,response_slow,Sample complaint description 611,high,closed,AGT-042,38,2025-09-15 14:00:00,whatsapp
TKT-000631,2025-09-14 00:00:00,CUST-308128,STOCK_INACCURATE,Sample complaint description 631,high,closed,AGT-037,48,2025-09-16 00:00:00,whatsapp
TKT-000674,2025-09-14 00:00:00,CUST-316434,slow_response,Sample complaint description 674,medium,closed,AGT-017,14,2025-09-14 14:00:00,apps
TKT-000724,2025-09-14 00:00:00,CUST-105503,STOCK_INACCURATE,Sample complaint description 724,medium,closed,AGT-016,29,2025-09-15 05:00:00,phone
TKT-000738,2025-09-14 00:00:00,CUST-406342,STOCK_INACCURATE,Sample complaint description 738,low,closed,AGT-021,67,2025-09-16 19:00:00,phone
TKT-001015,2025-09-14 00:00:00,CUST-680704,slow_response,Sample complaint description 1015,low,closed,AGT-035,8,2025-09-14 08:00:00,phone
TKT-001488,2025-09-14 00:00:00,CUST-261815,stok_tidak_akurat_apps,Sample complaint description 1488,low,closed,AGT-013,47,2025-09-15 23:00:00,website
TKT-001489,2025-09-14 00:00:00,CUST-105027,response_slow,Sample complaint description 1489,medium,closed,AGT-037,28,2025-09-15 04:00:00,whatsapp
TKT-001645,2025-09-14 00:00:00,CUST-585897,CS_LAMBAT,Sample complaint description 1645,high,open,AGT-012,28,,website
TKT-001723,2025-09-14 00:00:00,CUST-950846,error_pembayaran,Sample complaint description 1723,low,closed,AGT-001,43,2025-09-15 19:00:00,website
TKT-001765,2025-09-14 00:00:00,CUST-627837,error_pembayaran,Sample complaint description 1765,medium,closed,AGT-008,13,2025-09-14 13:00:00,website
TKT-001774,2025-09-14 00:00:00,CUST-536175,stok_tidak_akurat_apps,Sample complaint description 1774,low,closed,AGT-042,29,2025-09-15 05:00:00,apps
TKT-002026,2025-09-14 00:00:00,CUST-418327,STOCK_INACCURATE,Sample complaint description 2026,low,closed,AGT-022,49,2025-09-16 01:00:00,apps
TKT-002295,2025-09-14 00:00:00,CUST-962787,cs_lambat,Sample complaint description 2295,low,closed,AGT-003,44,2025-09-15 20:00:00,website
TKT-002962,2025-09-14 00:00:00,CUST-886920,slow_response,Sample complaint description 2962,low,closed,AGT-007,20,2025-09-14 20:00:00,phone
TKT-003036,2025-09-14 00:00:00,CUST-605612,stok_tidak_akurat_apps,Sample complaint description 3036,low,pending,AGT-001,64,,apps
TKT-003498,2025-09-14 00:00:00,CUST-369892,STOCK_INACCURATE,Sample complaint description 3498,medium,closed,AGT-034,17,2025-09-14 17:00:00,website
TKT-003983,2025-09-14 00:00:00,CUST-363947,slow_response,Sample complaint description 3983,medium,closed,AGT-017,10,2025-09-14 10:00:00,phone
TKT-004091,2025-09-14 00:00:00,CUST-700413,stock_issue,Sample complaint description 4091,low,closed,AGT-003,61,2025-09-16 13:00:00,website
TKT-004203,2025-09-14 00:00:00,CUST-449341,pengiriman_lambat,Sample complaint description 4203,medium,closed,AGT-011,66,2025-09-16 18:00:00,whatsapp
TKT-004300,2025-09-14 00:00:00,CUST-207992,error_pembayaran,Sample complaint description 4300,medium,closed,AGT-033,32,2025-09-15 08:00:00,whatsapp
